frame_index,time,vehicle_num,vehicle_num_l,vehicle_num_r
26725,1069.0,5,1,4
26750,1070.0,5,1,4
26775,1071.0,8,2,6
26800,1072.0,8,1,7
26825,1073.0,8,2,6
26850,1074.0,9,2,7
26875,1075.0,9,2,7
26900,1076.0,6,0,6
26925,1077.0,11,0,11
26950,1078.0,12,2,10
26975,1079.0,6,3,3
27000,1080.0,5,1,4
27025,1081.0,5,0,5
27050,1082.0,3,0,3
27075,1083.0,7,1,6
27100,1084.0,7,0,7
27125,1085.0,4,1,3
27150,1086.0,1,0,1
27175,1087.0,1,0,1
27200,1088.0,1,0,1
27225,1089.0,3,0,3
27250,1090.0,6,0,6
27275,1091.0,7,3,4
27300,1092.0,8,2,6
27325,1093.0,8,2,6
27350,1094.0,6,0,6
27375,1095.0,7,1,6
27400,1096.0,9,1,8
27425,1097.0,8,2,6
27450,1098.0,7,0,7
27475,1099.0,8,2,6
27500,1100.0,7,1,6
27525,1101.0,5,1,4
27550,1102.0,2,0,2
27575,1103.0,3,0,3
27600,1104.0,4,2,2
27625,1105.0,3,1,2
27650,1106.0,4,2,2
27675,1107.0,6,1,5
27700,1108.0,7,0,7
27725,1109.0,11,1,10
27750,1110.0,10,3,7
27775,1111.0,9,3,6
27800,1112.0,13,2,11
27825,1113.0,4,1,3
27850,1114.0,10,1,9
27875,1115.0,10,2,8
27900,1116.0,7,1,6
27925,1117.0,6,1,5
27950,1118.0,0,0,0
27975,1119.0,1,0,1
28000,1120.0,1,0,1
28025,1121.0,1,1,0
28050,1122.0,2,0,2
28075,1123.0,6,0,6
28100,1124.0,5,0,5
28125,1125.0,6,3,3
28150,1126.0,6,3,3
28175,1127.0,6,2,4
28200,1128.0,10,2,8
28225,1129.0,11,4,7
28250,1130.0,5,2,3
28275,1131.0,4,1,3
28300,1132.0,9,0,9
28325,1133.0,6,1,5
28350,1134.0,5,1,4
28375,1135.0,4,1,3
28400,1136.0,6,2,4
28425,1137.0,7,1,6
28450,1138.0,3,1,2
28475,1139.0,2,0,2
28500,1140.0,1,0,1
28525,1141.0,5,0,5
28550,1142.0,3,1,2
28575,1143.0,4,2,2
28600,1144.0,3,1,2
28625,1145.0,2,0,2
28650,1146.0,3,0,3
28675,1147.0,6,1,5
28700,1148.0,5,2,3
28725,1149.0,5,2,3
28750,1150.0,5,2,3
28775,1151.0,5,2,3
28800,1152.0,2,0,2
28825,1153.0,1,0,1
28850,1154.0,4,0,4
28875,1155.0,6,3,3
28900,1156.0,6,2,4
28925,1157.0,4,2,2
28950,1158.0,8,1,7
28975,1159.0,4,1,3
29000,1160.0,5,2,3
29025,1161.0,4,1,3
29050,1162.0,4,1,3
29075,1163.0,3,0,3
29100,1164.0,4,1,3
29125,1165.0,3,1,2
29150,1166.0,1,1,0
29175,1167.0,6,2,4
29200,1168.0,5,1,4
29225,1169.0,8,2,6
29250,1170.0,6,3,3
29275,1171.0,6,2,4
29300,1172.0,8,4,4
29325,1173.0,12,2,10
29350,1174.0,8,2,6
29375,1175.0,10,4,6
29400,1176.0,8,3,5
29425,1177.0,5,2,3
29450,1178.0,3,2,1
29475,1179.0,5,2,3
29500,1180.0,5,1,4
29525,1181.0,5,1,4
29550,1182.0,4,0,4
29575,1183.0,7,0,7
29600,1184.0,9,1,8
29625,1185.0,5,1,4
29650,1186.0,5,2,3
29675,1187.0,8,2,6
29700,1188.0,5,1,4
29725,1189.0,8,0,8
29750,1190.0,10,2,8
29775,1191.0,7,1,6
29800,1192.0,6,0,6
29825,1193.0,6,2,4
29850,1194.0,6,1,5
29875,1195.0,4,0,4
29900,1196.0,1,0,1
29925,1197.0,1,0,1
29950,1198.0,2,1,1
29975,1199.0,3,2,1
30000,1200.0,3,3,0
30025,1201.0,7,2,5
30050,1202.0,7,2,5
30075,1203.0,7,2,5
30100,1204.0,12,4,8
30125,1205.0,12,3,9
30150,1206.0,12,2,10
30175,1207.0,9,3,6
30200,1208.0,4,2,2
30225,1209.0,4,1,3
30250,1210.0,5,2,3
30275,1211.0,6,4,2
30300,1212.0,6,2,4
30325,1213.0,6,2,4
30350,1214.0,7,3,4
30375,1215.0,7,1,6
30400,1216.0,11,1,10
30425,1217.0,15,5,10
30450,1218.0,15,5,10
30475,1219.0,13,1,12
30500,1220.0,16,2,14
30525,1221.0,19,2,17
30550,1222.0,17,3,14
30575,1223.0,16,3,13
30600,1224.0,14,2,12
30625,1225.0,10,2,8
30650,1226.0,14,1,13
30675,1227.0,10,0,10
30700,1228.0,12,3,9
30725,1229.0,10,1,9
30750,1230.0,5,2,3
30775,1231.0,6,2,4
30800,1232.0,4,2,2
30825,1233.0,5,2,3
30850,1234.0,3,0,3
30875,1235.0,2,0,2
30900,1236.0,10,3,7
30925,1237.0,10,2,8
30950,1238.0,6,2,4
30975,1239.0,4,1,3
31000,1240.0,3,0,3
31025,1241.0,4,0,4
31050,1242.0,7,0,7
31075,1243.0,5,2,3
31100,1244.0,7,3,4
31125,1245.0,8,1,7
31150,1246.0,7,3,4
31175,1247.0,5,2,3
31200,1248.0,3,1,2
31225,1249.0,3,0,3
31250,1250.0,4,1,3
31275,1251.0,5,0,5
31300,1252.0,5,2,3
31325,1253.0,2,1,1
31350,1254.0,5,1,4
31375,1255.0,7,3,4
31400,1256.0,4,1,3
31425,1257.0,3,1,2
31450,1258.0,2,1,1
31475,1259.0,2,1,1
31500,1260.0,4,2,2
31525,1261.0,4,0,4
31550,1262.0,5,0,5
31575,1263.0,2,0,2
31600,1264.0,2,0,2
31625,1265.0,1,1,0
31650,1266.0,2,0,2
31675,1267.0,7,1,6
31700,1268.0,4,1,3
31725,1269.0,7,2,5
31750,1270.0,7,3,4
31775,1271.0,11,0,11
31800,1272.0,6,1,5
31825,1273.0,4,0,4
31850,1274.0,3,1,2
31875,1275.0,1,0,1
31900,1276.0,3,0,3
31925,1277.0,5,2,3
31950,1278.0,5,1,4
31975,1279.0,4,1,3
32000,1280.0,3,0,3
32025,1281.0,3,0,3
32050,1282.0,5,1,4
32075,1283.0,4,0,4
32100,1284.0,4,1,3
32125,1285.0,9,2,7
32150,1286.0,7,1,6
32175,1287.0,8,1,7
32200,1288.0,5,0,5
32225,1289.0,5,3,2
32250,1290.0,8,3,5
32275,1291.0,3,1,2
32300,1292.0,6,0,6
32325,1293.0,1,1,0
32350,1294.0,4,1,3
32375,1295.0,6,1,5
32400,1296.0,5,1,4
32425,1297.0,6,2,4
32450,1298.0,6,1,5
32475,1299.0,9,1,8
32500,1300.0,4,1,3
32525,1301.0,8,3,5
32550,1302.0,4,0,4
32575,1303.0,8,1,7
32600,1304.0,10,2,8
32625,1305.0,5,2,3
32650,1306.0,8,4,4
32675,1307.0,7,1,6
32700,1308.0,5,1,4
32725,1309.0,4,0,4
32750,1310.0,7,1,6
32775,1311.0,7,1,6
32800,1312.0,8,1,7
32825,1313.0,8,2,6
32850,1314.0,4,1,3
32875,1315.0,8,0,8
32900,1316.0,7,0,7
32925,1317.0,7,0,7
32950,1318.0,8,0,8
32975,1319.0,9,1,8
33000,1320.0,7,1,6
33025,1321.0,5,1,4
33050,1322.0,9,3,6
33075,1323.0,5,2,3
33100,1324.0,7,0,7
33125,1325.0,5,1,4
33150,1326.0,5,1,4
33175,1327.0,10,1,9
33200,1328.0,6,1,5
33225,1329.0,7,2,5
33250,1330.0,9,1,8
33275,1331.0,7,1,6
33300,1332.0,5,2,3
33325,1333.0,6,2,4
33350,1334.0,6,4,2
33375,1335.0,6,1,5
33400,1336.0,4,1,3
33425,1337.0,4,0,4
33450,1338.0,4,1,3
33475,1339.0,5,1,4
33500,1340.0,6,2,4
33525,1341.0,3,1,2
33550,1342.0,4,0,4
33575,1343.0,6,0,6
33600,1344.0,4,0,4
33625,1345.0,4,0,4
33650,1346.0,6,1,5
33675,1347.0,5,1,4
33700,1348.0,5,2,3
33725,1349.0,3,0,3
33750,1350.0,5,0,5
33775,1351.0,5,2,3
33800,1352.0,5,2,3
33825,1353.0,4,3,1
33850,1354.0,4,1,3
33875,1355.0,6,1,5
33900,1356.0,4,2,2
33925,1357.0,4,3,1
33950,1358.0,4,3,1
33975,1359.0,1,1,0
34000,1360.0,2,0,2
34025,1361.0,1,0,1
34050,1362.0,4,1,3
34075,1363.0,7,3,4
34100,1364.0,7,2,5
34125,1365.0,6,0,6
34150,1366.0,5,2,3
34175,1367.0,5,3,2
34200,1368.0,1,0,1
34225,1369.0,3,2,1
34250,1370.0,2,1,1
34275,1371.0,2,1,1
34300,1372.0,4,1,3
34325,1373.0,2,0,2
34350,1374.0,4,2,2
34375,1375.0,6,2,4
34400,1376.0,3,1,2
34425,1377.0,4,2,2
34450,1378.0,3,1,2
34475,1379.0,3,0,3
34500,1380.0,4,1,3
34525,1381.0,5,2,3
34550,1382.0,3,1,2
34575,1383.0,4,1,3
34600,1384.0,3,2,1
34625,1385.0,1,1,0
34650,1386.0,1,0,1
34675,1387.0,3,1,2
34700,1388.0,4,1,3
34725,1389.0,5,1,4
34750,1390.0,6,1,5
34775,1391.0,6,0,6
34800,1392.0,6,1,5
34825,1393.0,4,0,4
34850,1394.0,5,0,5
34875,1395.0,3,1,2
34900,1396.0,3,0,3
34925,1397.0,3,1,2
34950,1398.0,1,0,1
34975,1399.0,1,0,1
35000,1400.0,3,0,3
35025,1401.0,1,0,1
35050,1402.0,3,0,3
35075,1403.0,3,1,2
35100,1404.0,7,1,6
35125,1405.0,5,0,5
35150,1406.0,8,0,8
35175,1407.0,9,1,8
35200,1408.0,9,1,8
35225,1409.0,7,2,5
35250,1410.0,4,1,3
35275,1411.0,4,0,4
35300,1412.0,4,0,4
35325,1413.0,2,0,2
35350,1414.0,6,2,4
35375,1415.0,7,1,6
35400,1416.0,8,0,8
35425,1417.0,13,1,12
35450,1418.0,12,2,10
35475,1419.0,16,2,14
35500,1420.0,13,2,11
35525,1421.0,15,2,13
35550,1422.0,13,2,11
35575,1423.0,7,1,6
35600,1424.0,8,2,6
35625,1425.0,7,2,5
35650,1426.0,6,1,5
35675,1427.0,4,1,3
35700,1428.0,5,1,4
35725,1429.0,4,0,4
35750,1430.0,6,0,6
35775,1431.0,6,1,5
35800,1432.0,7,1,6
35825,1433.0,8,1,7
35850,1434.0,10,2,8
35875,1435.0,9,3,6
35900,1436.0,6,3,3
35925,1437.0,4,2,2
35950,1438.0,4,1,3
35975,1439.0,3,1,2
36000,1440.0,4,0,4
36025,1441.0,4,1,3
36050,1442.0,4,0,4
36075,1443.0,6,4,2
36100,1444.0,6,2,4
36125,1445.0,3,2,1
36150,1446.0,3,1,2
36175,1447.0,5,3,2
36200,1448.0,2,1,1
36225,1449.0,3,1,2
36250,1450.0,7,0,7
36275,1451.0,10,2,8
36300,1452.0,8,2,6
36325,1453.0,9,1,8
36350,1454.0,7,0,7
36375,1455.0,7,1,6
36400,1456.0,3,0,3
36425,1457.0,2,0,2
36450,1458.0,2,0,2
36475,1459.0,2,0,2
36500,1460.0,0,0,0
36525,1461.0,0,0,0
36550,1462.0,4,2,2
36575,1463.0,5,2,3
36600,1464.0,4,0,4
36625,1465.0,4,1,3
36650,1466.0,9,1,8
36675,1467.0,8,2,6
36700,1468.0,8,2,6
36725,1469.0,8,1,7
36750,1470.0,5,0,5
36775,1471.0,7,1,6
36800,1472.0,7,0,7
36825,1473.0,4,2,2
36850,1474.0,6,0,6
36875,1475.0,4,1,3
36900,1476.0,3,0,3
36925,1477.0,4,2,2
36950,1478.0,2,1,1
36975,1479.0,3,1,2
37000,1480.0,3,1,2
37025,1481.0,6,3,3
37050,1482.0,3,3,0
37075,1483.0,4,1,3
37100,1484.0,5,2,3
37125,1485.0,5,0,5
37150,1486.0,7,0,7
37175,1487.0,6,1,5
37200,1488.0,7,1,6
37225,1489.0,7,3,4
37250,1490.0,4,0,4
37275,1491.0,3,1,2
37300,1492.0,2,2,0
37325,1493.0,1,1,0
37350,1494.0,1,0,1
37375,1495.0,3,1,2
37400,1496.0,1,0,1
37425,1497.0,1,0,1
37450,1498.0,0,0,0
37475,1499.0,0,0,0
37500,1500.0,0,0,0
37525,1501.0,2,1,1
37550,1502.0,5,3,2
37575,1503.0,6,3,3
37600,1504.0,6,2,4
37625,1505.0,7,2,5
37650,1506.0,7,1,6
37675,1507.0,6,0,6
37700,1508.0,5,0,5
37725,1509.0,9,0,9
37750,1510.0,8,0,8
37775,1511.0,9,4,5
37800,1512.0,4,4,0
37825,1513.0,3,2,1
37850,1514.0,3,0,3
37875,1515.0,3,0,3
37900,1516.0,0,0,0
37925,1517.0,5,0,5
37950,1518.0,4,1,3
37975,1519.0,2,0,2
38000,1520.0,3,1,2
38025,1521.0,3,3,0
38050,1522.0,6,4,2
38075,1523.0,6,3,3
38100,1524.0,3,1,2
38125,1525.0,5,3,2
38150,1526.0,5,2,3
38175,1527.0,3,2,1
38200,1528.0,3,2,1
38225,1529.0,3,2,1
38250,1530.0,5,2,3
38275,1531.0,5,2,3
38300,1532.0,3,1,2
38325,1533.0,4,0,4
38350,1534.0,4,1,3
38375,1535.0,5,2,3
38400,1536.0,7,2,5
38425,1537.0,3,2,1
38450,1538.0,6,1,5
38475,1539.0,6,0,6
38500,1540.0,4,1,3
38525,1541.0,6,2,4
38550,1542.0,6,2,4
38575,1543.0,5,0,5
38600,1544.0,4,1,3
38625,1545.0,2,1,1
38650,1546.0,2,1,1
38675,1547.0,1,1,0
38700,1548.0,3,0,3
38725,1549.0,1,1,0
38750,1550.0,3,0,3
38775,1551.0,7,1,6
38800,1552.0,4,0,4
38825,1553.0,5,0,5
38850,1554.0,6,1,5
38875,1555.0,5,0,5
38900,1556.0,8,0,8
38925,1557.0,12,1,11
38950,1558.0,10,1,9
38975,1559.0,11,2,9
39000,1560.0,7,2,5
39025,1561.0,7,1,6
39050,1562.0,8,1,7
39075,1563.0,8,1,7
39100,1564.0,3,2,1
39125,1565.0,5,3,2
39150,1566.0,7,2,5
39175,1567.0,5,2,3
39200,1568.0,7,1,6
39225,1569.0,9,1,8
39250,1570.0,11,1,10
39275,1571.0,11,0,11
39300,1572.0,9,0,9
39325,1573.0,7,1,6
39350,1574.0,11,2,9
39375,1575.0,13,2,11
39400,1576.0,7,0,7
39425,1577.0,5,0,5
39450,1578.0,4,0,4
39475,1579.0,7,0,7
39500,1580.0,6,1,5
39525,1581.0,5,0,5
39550,1582.0,6,0,6
39575,1583.0,7,2,5
39600,1584.0,6,0,6
39625,1585.0,5,0,5
39650,1586.0,7,1,6
39675,1587.0,5,1,4
39700,1588.0,4,0,4
39725,1589.0,4,0,4
39750,1590.0,5,0,5
39775,1591.0,4,0,4
39800,1592.0,6,0,6
39825,1593.0,5,1,4
39850,1594.0,3,2,1
39875,1595.0,4,1,3
39900,1596.0,3,1,2
39925,1597.0,6,1,5
39950,1598.0,4,1,3
39975,1599.0,3,1,2
40000,1600.0,3,0,3
40025,1601.0,5,1,4
40050,1602.0,8,3,5
40075,1603.0,8,1,7
40100,1604.0,6,1,5
40125,1605.0,5,1,4
40150,1606.0,7,2,5
40175,1607.0,5,1,4
40200,1608.0,6,2,4
40225,1609.0,7,1,6
40250,1610.0,5,2,3
40275,1611.0,4,0,4
40300,1612.0,4,1,3
40325,1613.0,4,0,4
40350,1614.0,3,0,3
40375,1615.0,7,0,7
40400,1616.0,9,0,9
40425,1617.0,9,0,9
40450,1618.0,8,0,8
40475,1619.0,6,0,6
40500,1620.0,10,0,10
40525,1621.0,9,3,6
40550,1622.0,4,0,4
40575,1623.0,5,1,4
40600,1624.0,2,2,0
40625,1625.0,2,1,1
40650,1626.0,4,2,2
40675,1627.0,5,1,4
40700,1628.0,3,1,2
40725,1629.0,4,3,1
40750,1630.0,3,3,0
40775,1631.0,6,1,5
40800,1632.0,5,3,2
40825,1633.0,5,2,3
40850,1634.0,8,4,4
40875,1635.0,7,3,4
40900,1636.0,7,2,5
40925,1637.0,5,2,3
40950,1638.0,10,3,7
40975,1639.0,8,2,6
41000,1640.0,14,3,11
41025,1641.0,2,2,0
41050,1642.0,8,2,6
41075,1643.0,11,2,9
41100,1644.0,12,2,10
41125,1645.0,9,3,6
41150,1646.0,13,4,9
41175,1647.0,10,4,6
41200,1648.0,10,1,9
41225,1649.0,13,2,11
41250,1650.0,10,4,6
41275,1651.0,11,3,8
41300,1652.0,8,1,7
41325,1653.0,7,2,5
41350,1654.0,6,1,5
41375,1655.0,4,1,3
41400,1656.0,8,2,6
41425,1657.0,8,0,8
41450,1658.0,7,2,5
41475,1659.0,6,1,5
41500,1660.0,6,1,5
41525,1661.0,9,2,7
41550,1662.0,8,2,6
41575,1663.0,7,3,4
41600,1664.0,6,1,5
41625,1665.0,4,1,3
41650,1666.0,8,1,7
41675,1667.0,5,0,5
41700,1668.0,5,2,3
41725,1669.0,8,1,7
41750,1670.0,5,2,3
41775,1671.0,4,0,4
41800,1672.0,7,2,5
41825,1673.0,4,1,3
41850,1674.0,6,4,2
41875,1675.0,7,1,6
41900,1676.0,7,2,5
41925,1677.0,6,0,6
41950,1678.0,7,1,6
41975,1679.0,8,1,7
42000,1680.0,9,5,4
42025,1681.0,5,1,4
42050,1682.0,9,2,7
42075,1683.0,6,0,6
42100,1684.0,3,1,2
42125,1685.0,3,1,2
42150,1686.0,2,1,1
42175,1687.0,6,1,5
42200,1688.0,6,1,5
42225,1689.0,7,2,5
42250,1690.0,7,2,5
42275,1691.0,10,2,8
42300,1692.0,8,2,6
42325,1693.0,6,2,4
42350,1694.0,6,4,2
42375,1695.0,5,1,4
42400,1696.0,8,3,5
42425,1697.0,9,3,6
42450,1698.0,6,2,4
42475,1699.0,3,0,3
42500,1700.0,11,0,11
42525,1701.0,8,2,6
42550,1702.0,4,2,2
42575,1703.0,5,2,3
42600,1704.0,4,3,1
42625,1705.0,4,1,3
42650,1706.0,6,1,5
42675,1707.0,8,4,4
42700,1708.0,3,2,1
42725,1709.0,4,0,4
42750,1710.0,6,3,3
42775,1711.0,7,2,5
42800,1712.0,9,2,7
42825,1713.0,6,2,4
42850,1714.0,3,3,0
42875,1715.0,7,4,3
42900,1716.0,2,2,0
42925,1717.0,3,2,1
42950,1718.0,3,1,2
42975,1719.0,6,1,5
43000,1720.0,5,1,4
43025,1721.0,5,1,4
43050,1722.0,4,2,2
43075,1723.0,7,1,6
43100,1724.0,6,1,5
43125,1725.0,4,1,3
43150,1726.0,4,1,3
43175,1727.0,3,0,3
43200,1728.0,0,0,0
43225,1729.0,2,0,2
43250,1730.0,3,2,1
43275,1731.0,2,0,2
43300,1732.0,1,1,0
43325,1733.0,3,0,3
43350,1734.0,2,1,1
43375,1735.0,3,0,3
43400,1736.0,5,0,5
43425,1737.0,9,2,7
43450,1738.0,8,1,7
43475,1739.0,8,2,6
43500,1740.0,7,1,6
43525,1741.0,5,1,4
43550,1742.0,4,0,4
43575,1743.0,5,1,4
43600,1744.0,5,0,5
43625,1745.0,6,2,4
43650,1746.0,9,3,6
43675,1747.0,7,2,5
43700,1748.0,8,3,5
43725,1749.0,4,2,2
43750,1750.0,1,0,1
43775,1751.0,5,2,3
43800,1752.0,3,1,2
43825,1753.0,2,0,2
43850,1754.0,1,0,1
43875,1755.0,4,0,4
43900,1756.0,3,1,2
43925,1757.0,4,2,2
43950,1758.0,5,1,4
43975,1759.0,11,3,8
44000,1760.0,10,3,7
44025,1761.0,10,3,7
44050,1762.0,10,4,6
44075,1763.0,9,5,4
44100,1764.0,8,4,4
44125,1765.0,6,0,6
44150,1766.0,8,1,7
44175,1767.0,7,3,4
44200,1768.0,10,1,9
44225,1769.0,9,2,7
44250,1770.0,8,0,8
44275,1771.0,8,1,7
44300,1772.0,9,2,7
44325,1773.0,3,1,2
44350,1774.0,8,1,7
44375,1775.0,5,0,5
44400,1776.0,4,1,3
44425,1777.0,5,0,5
44450,1778.0,7,1,6
44475,1779.0,10,1,9
44500,1780.0,7,1,6
44525,1781.0,11,3,8
44550,1782.0,5,3,2
44575,1783.0,6,2,4
44600,1784.0,4,1,3
44625,1785.0,4,0,4
44650,1786.0,4,1,3
44675,1787.0,4,1,3
44700,1788.0,6,1,5
44725,1789.0,5,0,5
44750,1790.0,6,4,2
44775,1791.0,8,3,5
44800,1792.0,6,1,5
44825,1793.0,3,1,2
44850,1794.0,5,1,4
44875,1795.0,7,1,6
44900,1796.0,5,1,4
44925,1797.0,3,0,3
44950,1798.0,5,2,3
44975,1799.0,4,0,4
45000,1800.0,4,2,2
45025,1801.0,3,1,2
45050,1802.0,3,1,2
45075,1803.0,3,0,3
45100,1804.0,4,0,4
45125,1805.0,5,1,4
45150,1806.0,5,1,4
45175,1807.0,4,0,4
45200,1808.0,7,1,6
45225,1809.0,8,3,5
45250,1810.0,13,4,9
45275,1811.0,9,2,7
45300,1812.0,11,3,8
45325,1813.0,6,0,6
45350,1814.0,8,1,7
45375,1815.0,9,1,8
45400,1816.0,14,1,13
45425,1817.0,16,3,13
45450,1818.0,15,2,13
45475,1819.0,14,2,12
45500,1820.0,14,3,11
45525,1821.0,10,2,8
45550,1822.0,6,1,5
45575,1823.0,5,0,5
45600,1824.0,4,1,3
45625,1825.0,9,2,7
45650,1826.0,11,1,10
45675,1827.0,10,0,10
45700,1828.0,8,1,7
45725,1829.0,12,3,9
45750,1830.0,9,2,7
45775,1831.0,8,0,8
45800,1832.0,10,1,9
45825,1833.0,7,2,5
45850,1834.0,13,2,11
45875,1835.0,8,1,7
45900,1836.0,7,2,5
45925,1837.0,9,1,8
45950,1838.0,7,1,6
45975,1839.0,10,1,9
46000,1840.0,11,2,9
46025,1841.0,11,4,7
46050,1842.0,9,4,5
46075,1843.0,11,4,7
46100,1844.0,8,2,6
46125,1845.0,11,4,7
46150,1846.0,10,2,8
46175,1847.0,8,2,6
46200,1848.0,10,2,8
46225,1849.0,5,1,4
46250,1850.0,4,2,2
46275,1851.0,7,2,5
46300,1852.0,12,1,11
46325,1853.0,9,1,8
46350,1854.0,7,1,6
46375,1855.0,7,3,4
46400,1856.0,7,2,5
46425,1857.0,11,3,8
46450,1858.0,10,2,8
46475,1859.0,12,4,8
46500,1860.0,12,3,9
46525,1861.0,11,2,9
46550,1862.0,12,3,9
46575,1863.0,12,3,9
46600,1864.0,14,3,11
46625,1865.0,13,4,9
46650,1866.0,10,1,9
46675,1867.0,9,2,7
46700,1868.0,11,0,11
46725,1869.0,10,2,8
46750,1870.0,10,1,9
46775,1871.0,10,3,7
46800,1872.0,11,2,9
46825,1873.0,8,1,7
46850,1874.0,9,2,7
46875,1875.0,11,2,9
46900,1876.0,14,4,10
46925,1877.0,13,3,10
46950,1878.0,15,1,14
46975,1879.0,16,2,14
47000,1880.0,14,3,11
47025,1881.0,16,3,13
47050,1882.0,15,1,14
47075,1883.0,14,1,13
47100,1884.0,18,3,15
47125,1885.0,16,2,14
47150,1886.0,15,1,14
47175,1887.0,12,0,12
47200,1888.0,13,0,13
47225,1889.0,10,1,9
47250,1890.0,13,3,10
47275,1891.0,7,2,5
47300,1892.0,8,2,6
47325,1893.0,4,1,3
47350,1894.0,5,1,4
47375,1895.0,7,1,6
47400,1896.0,8,2,6
47425,1897.0,5,2,3
47450,1898.0,5,2,3
47475,1899.0,7,2,5
47500,1900.0,5,0,5
47525,1901.0,4,2,2
47550,1902.0,9,2,7
47575,1903.0,10,1,9
47600,1904.0,9,4,5
47625,1905.0,12,6,6
47650,1906.0,11,5,6
47675,1907.0,6,0,6
47700,1908.0,6,0,6
47725,1909.0,7,0,7
47750,1910.0,6,2,4
47775,1911.0,10,1,9
47800,1912.0,7,2,5
47825,1913.0,13,2,11
47850,1914.0,9,2,7
47875,1915.0,14,3,11
47900,1916.0,14,1,13
47925,1917.0,14,3,11
47950,1918.0,14,2,12
47975,1919.0,15,2,13
48000,1920.0,18,2,16
48025,1921.0,16,4,12
48050,1922.0,15,4,11
48075,1923.0,13,0,13
48100,1924.0,15,3,12
48125,1925.0,12,3,9
48150,1926.0,13,3,10
48175,1927.0,13,4,9
48200,1928.0,12,3,9
48225,1929.0,13,1,12
48250,1930.0,12,1,11
48275,1931.0,14,2,12
48300,1932.0,11,1,10
48325,1933.0,9,2,7
48350,1934.0,2,0,2
48375,1935.0,7,1,6
48400,1936.0,10,2,8
48425,1937.0,11,0,11
48450,1938.0,9,2,7
48475,1939.0,6,1,5
48500,1940.0,7,1,6
48525,1941.0,6,0,6
48550,1942.0,4,1,3
48575,1943.0,5,0,5
48600,1944.0,2,2,0
48625,1945.0,2,2,0
48650,1946.0,5,1,4
48675,1947.0,7,3,4
48700,1948.0,8,2,6
48725,1949.0,6,2,4
48750,1950.0,7,1,6
48775,1951.0,9,0,9
48800,1952.0,8,1,7
48825,1953.0,10,1,9
48850,1954.0,9,3,6
48875,1955.0,9,3,6
48900,1956.0,5,2,3
48925,1957.0,5,1,4
48950,1958.0,3,2,1
48975,1959.0,3,1,2
49000,1960.0,5,2,3
49025,1961.0,3,2,1
49050,1962.0,5,1,4
49075,1963.0,4,2,2
49100,1964.0,9,1,8
49125,1965.0,7,2,5
49150,1966.0,8,3,5
49175,1967.0,10,4,6
49200,1968.0,11,5,6
49225,1969.0,7,4,3
49250,1970.0,5,3,2
49275,1971.0,3,1,2
49300,1972.0,2,1,1
49325,1973.0,4,1,3
49350,1974.0,1,1,0
49375,1975.0,2,1,1
49400,1976.0,0,0,0
49425,1977.0,2,1,1
49450,1978.0,2,0,2
49475,1979.0,8,0,8
49500,1980.0,9,4,5
49525,1981.0,11,4,7
49550,1982.0,10,3,7
49575,1983.0,9,4,5
49600,1984.0,10,1,9
49625,1985.0,8,3,5
49650,1986.0,11,4,7
49675,1987.0,8,2,6
49700,1988.0,7,2,5
49725,1989.0,8,1,7
49750,1990.0,10,2,8
49775,1991.0,5,0,5
49800,1992.0,5,0,5
49825,1993.0,6,1,5
49850,1994.0,7,2,5
49875,1995.0,6,1,5
49900,1996.0,6,1,5
49925,1997.0,3,1,2
49950,1998.0,2,0,2
49975,1999.0,4,1,3
50000,2000.0,6,1,5
50025,2001.0,5,3,2
50050,2002.0,7,3,4
50075,2003.0,5,2,3
50100,2004.0,2,2,0
50125,2005.0,1,1,0
50150,2006.0,5,1,4
50175,2007.0,2,0,2
50200,2008.0,2,0,2
50225,2009.0,5,2,3
50250,2010.0,4,2,2
50275,2011.0,4,1,3
50300,2012.0,7,2,5
50325,2013.0,8,1,7
50350,2014.0,8,1,7
50375,2015.0,6,3,3
50400,2016.0,5,1,4
50425,2017.0,2,0,2
50450,2018.0,7,0,7
50475,2019.0,6,1,5
50500,2020.0,6,4,2
50525,2021.0,5,3,2
50550,2022.0,2,1,1
50575,2023.0,4,2,2
50600,2024.0,6,2,4
50625,2025.0,7,4,3
50650,2026.0,5,1,4
50675,2027.0,5,1,4
50700,2028.0,5,2,3
50725,2029.0,6,1,5
50750,2030.0,8,1,7
50775,2031.0,5,1,4
50800,2032.0,8,4,4
50825,2033.0,7,2,5
50850,2034.0,9,3,6
50875,2035.0,9,1,8
50900,2036.0,6,0,6
50925,2037.0,7,0,7
50950,2038.0,8,0,8
50975,2039.0,9,0,9
51000,2040.0,8,0,8
51025,2041.0,14,0,14
51050,2042.0,11,1,10
51075,2043.0,10,1,9
51100,2044.0,11,1,10
51125,2045.0,10,3,7
51150,2046.0,7,1,6
51175,2047.0,3,1,2
51200,2048.0,12,3,9
51225,2049.0,8,1,7
51250,2050.0,8,2,6
51275,2051.0,3,1,2
51300,2052.0,3,1,2
51325,2053.0,4,1,3
51350,2054.0,4,3,1
51375,2055.0,2,1,1
51400,2056.0,3,0,3
51425,2057.0,5,2,3
51450,2058.0,6,1,5
51475,2059.0,4,0,4
51500,2060.0,3,0,3
51525,2061.0,2,0,2
51550,2062.0,3,1,2
51575,2063.0,6,2,4
51600,2064.0,8,1,7
51625,2065.0,8,1,7
