frame_index,time,road,vehicle_class,vehicle_id,"track_type,"
12775,511.0,R,car,5407,out
12775,511.0,L,car,5440,out
12775,511.0,R,car,5454,out
12775,511.0,R,car,5444,out
12800,512.0,R,truck,5443,in
12800,512.0,R,bus,5473,in
12800,512.0,R,car,5485,in
12800,512.0,L,car,5486,in
12800,512.0,L,truck,5446,out
12800,512.0,R,truck,5476,out
12800,512.0,R,truck,5482,out
12825,513.0,R,car,5491,in
12825,513.0,R,car,5498,in
12825,513.0,R,truck,5443,out
12825,513.0,R,bus,5473,out
12850,514.0,R,car,5454,in
12850,514.0,L,truck,5482,in
12850,514.0,R,truck,5499,in
12850,514.0,R,car,5507,in
12850,514.0,R,car,5508,in
12850,514.0,L,car,5519,in
12850,514.0,L,car,5520,in
12850,514.0,R,car,5491,out
12850,514.0,R,car,5498,out
12875,515.0,L,car,5526,in
12875,515.0,R,truck,5527,in
12875,515.0,L,truck,5532,in
12875,515.0,L,truck,5536,in
12875,515.0,R,car,5537,in
12875,515.0,L,truck,5542,in
12875,515.0,L,car,5486,out
12875,515.0,R,car,5454,out
12875,515.0,L,truck,5482,out
12875,515.0,R,car,5507,out
12875,515.0,R,car,5508,out
12875,515.0,L,car,5519,out
12900,516.0,R,car,5491,in
12900,516.0,R,car,5556,in
12900,516.0,R,truck,5499,out
12900,516.0,L,car,5526,out
12900,516.0,L,truck,5532,out
12900,516.0,L,truck,5542,out
12925,517.0,R,car,5486,in
12925,517.0,R,truck,5499,in
12925,517.0,R,truck,5542,in
12925,517.0,R,car,5565,in
12925,517.0,R,car,5485,out
12925,517.0,R,truck,5527,out
12925,517.0,L,truck,5536,out
12925,517.0,R,car,5491,out
12925,517.0,R,car,5556,out
12950,518.0,R,car,5577,in
12950,518.0,L,car,5520,out
12950,518.0,R,car,5486,out
12950,518.0,R,truck,5499,out
12950,518.0,R,truck,5542,out
12975,519.0,R,car,5491,in
12975,519.0,R,car,5591,in
12975,519.0,R,car,5537,out
12975,519.0,R,car,5565,out
12975,519.0,R,car,5577,out
13000,520.0,R,car,5454,in
13000,520.0,R,car,5537,in
13000,520.0,R,car,5582,in
13025,521.0,R,car,5597,in
13025,521.0,R,car,5604,in
13025,521.0,R,truck,5605,in
13025,521.0,L,car,5607,in
13025,521.0,R,car,5491,out
13025,521.0,R,car,5591,out
13025,521.0,R,car,5454,out
13025,521.0,R,car,5537,out
13025,521.0,R,car,5582,out
13050,522.0,R,car,5591,in
13050,522.0,L,truck,5611,in
13050,522.0,R,car,5614,in
13050,522.0,R,car,5604,out
13050,522.0,R,truck,5605,out
13075,523.0,R,truck,5612,in
13075,523.0,R,car,5622,in
13075,523.0,L,car,5607,out
13075,523.0,L,truck,5611,out
13075,523.0,R,car,5614,out
13100,524.0,R,car,5633,in
13100,524.0,R,car,5597,out
13100,524.0,R,car,5591,out
13100,524.0,R,truck,5612,out
13100,524.0,R,car,5622,out
13125,525.0,R,car,5640,in
13125,525.0,R,car,5633,out
13175,527.0,R,car,5651,in
13175,527.0,R,car,5652,in
13200,528.0,R,car,5664,in
13200,528.0,L,car,5668,in
13200,528.0,R,car,5640,out
13200,528.0,R,car,5652,out
13225,529.0,R,car,5651,out
13225,529.0,R,car,5664,out
13250,530.0,R,car,5679,in
13250,530.0,R,truck,5680,in
13250,530.0,L,car,5668,out
13275,531.0,R,car,5668,in
13275,531.0,R,car,5686,in
13275,531.0,R,car,5687,in
13275,531.0,R,car,5694,in
13275,531.0,R,car,5679,out
13300,532.0,R,truck,5699,in
13300,532.0,R,car,5704,in
13300,532.0,R,truck,5680,out
13300,532.0,R,car,5686,out
13325,533.0,R,car,5706,in
13325,533.0,L,truck,5707,in
13325,533.0,R,car,5668,out
13325,533.0,R,truck,5699,out
13325,533.0,R,car,5704,out
13350,534.0,R,car,5694,out
13350,534.0,R,car,5706,out
13350,534.0,L,truck,5707,out
13375,535.0,R,bus,5725,in
13375,535.0,R,car,5687,out
13400,536.0,R,car,5694,in
13400,536.0,L,car,5730,in
13400,536.0,R,bus,5725,out
13425,537.0,R,car,5694,out
13450,538.0,R,car,5733,in
13500,540.0,R,car,5738,in
13500,540.0,L,car,5730,out
13500,540.0,R,car,5733,out
13525,541.0,R,car,5733,in
13525,541.0,R,car,5742,in
13525,541.0,R,bus,5747,in
13550,542.0,L,car,5753,in
13550,542.0,R,car,5738,out
13550,542.0,R,car,5733,out
13550,542.0,R,bus,5747,out
13575,543.0,L,bus,5762,in
13575,543.0,R,car,5742,out
13600,544.0,R,car,5771,in
13600,544.0,R,car,5773,in
13600,544.0,R,car,5778,in
13600,544.0,R,car,5779,in
13625,545.0,L,car,5753,out
13625,545.0,R,car,5771,out
13650,546.0,R,truck,5796,in
13650,546.0,R,car,5797,in
13650,546.0,L,bus,5762,out
13650,546.0,R,car,5773,out
13675,547.0,R,bus,5762,in
13675,547.0,R,truck,5805,in
13675,547.0,R,car,5778,out
13675,547.0,R,truck,5796,out
13700,548.0,R,truck,5796,in
13700,548.0,L,car,5835,in
13700,548.0,L,car,5836,in
13700,548.0,R,car,5779,out
13700,548.0,R,bus,5762,out
13725,549.0,R,bus,5827,in
13725,549.0,R,truck,5848,in
13725,549.0,L,car,5850,in
13725,549.0,R,car,5797,out
13725,549.0,R,truck,5796,out
13725,549.0,L,car,5836,out
13750,550.0,R,truck,5796,in
13750,550.0,R,bus,5827,out
13775,551.0,R,car,5853,in
13775,551.0,L,car,5835,out
13775,551.0,R,truck,5848,out
13800,552.0,L,truck,5848,in
13800,552.0,R,car,5871,in
13800,552.0,R,car,5882,in
13800,552.0,R,truck,5805,out
13800,552.0,R,car,5853,out
13825,553.0,R,car,5888,in
13825,553.0,R,car,5890,in
13825,553.0,R,car,5892,in
13825,553.0,L,car,5901,in
13825,553.0,L,car,5850,out
13825,553.0,R,truck,5796,out
13825,553.0,R,car,5882,out
13850,554.0,R,car,5922,in
13850,554.0,R,car,5923,in
13850,554.0,L,truck,5848,out
13850,554.0,R,car,5892,out
13850,554.0,L,car,5901,out
13875,555.0,R,truck,5805,in
13875,555.0,R,car,5928,in
13875,555.0,R,car,5871,out
13900,556.0,R,truck,5931,in
13900,556.0,R,car,5935,in
13900,556.0,R,truck,5937,in
13900,556.0,R,car,5938,in
13900,556.0,R,car,5939,in
13900,556.0,R,car,5945,in
13900,556.0,R,truck,5946,in
13900,556.0,R,truck,5805,out
13900,556.0,R,car,5928,out
13925,557.0,R,truck,5805,in
13925,557.0,R,car,5951,in
13925,557.0,L,car,5957,in
13925,557.0,L,car,5959,in
13925,557.0,R,car,5888,out
13925,557.0,R,car,5890,out
13925,557.0,R,truck,5937,out
13925,557.0,R,car,5938,out
13950,558.0,R,car,5973,in
13950,558.0,R,truck,5978,in
13950,558.0,R,car,5922,out
13950,558.0,R,car,5923,out
13950,558.0,R,car,5939,out
13950,558.0,R,truck,5946,out
13950,558.0,L,car,5957,out
13975,559.0,R,car,5935,out
13975,559.0,R,car,5945,out
13975,559.0,R,truck,5805,out
13975,559.0,R,car,5973,out
13975,559.0,R,truck,5978,out
14000,560.0,R,truck,5805,in
14000,560.0,R,car,5935,in
14000,560.0,L,car,5939,in
14000,560.0,R,car,5945,in
14000,560.0,R,car,5992,in
14000,560.0,R,car,5994,in
14000,560.0,R,truck,6000,in
14000,560.0,L,truck,6006,in
14000,560.0,R,truck,5931,out
14025,561.0,R,car,6011,in
14025,561.0,R,car,6020,in
14025,561.0,L,car,5959,out
14025,561.0,R,car,5935,out
14025,561.0,L,car,5939,out
14025,561.0,R,car,5945,out
14050,562.0,R,car,6025,in
14050,562.0,R,car,6026,in
14050,562.0,L,car,6030,in
14050,562.0,R,truck,6033,in
14050,562.0,R,car,5992,out
14050,562.0,R,car,5994,out
14050,562.0,R,car,6020,out
14075,563.0,R,car,5992,in
14075,563.0,R,car,5994,in
14075,563.0,R,truck,6014,in
14075,563.0,R,car,6043,in
14075,563.0,R,truck,6044,in
14075,563.0,L,truck,6045,in
14075,563.0,R,car,6048,in
14075,563.0,R,car,5951,out
14075,563.0,L,truck,6006,out
14075,563.0,R,car,6026,out
14075,563.0,L,car,6030,out
14100,564.0,R,car,6056,in
14100,564.0,R,car,6058,in
14100,564.0,L,car,6066,in
14100,564.0,R,car,6025,out
14100,564.0,R,truck,6033,out
14100,564.0,R,car,5992,out
14100,564.0,R,truck,6014,out
14100,564.0,L,truck,6045,out
14100,564.0,R,car,6048,out
14125,565.0,R,truck,6076,in
14125,565.0,L,car,6078,in
14125,565.0,R,car,6082,in
14125,565.0,R,truck,5805,out
14125,565.0,R,car,6011,out
14125,565.0,R,car,5994,out
14125,565.0,R,car,6043,out
14150,566.0,R,truck,6014,in
14150,566.0,L,car,6084,in
14150,566.0,R,truck,6092,in
14150,566.0,R,truck,6000,out
14175,567.0,R,car,6043,in
14175,567.0,R,car,6108,in
14175,567.0,L,car,6113,in
14175,567.0,R,car,6115,in
14175,567.0,R,car,6082,out
14175,567.0,R,truck,6014,out
14175,567.0,L,car,6084,out
14200,568.0,R,truck,6014,in
14200,568.0,R,car,6130,in
14200,568.0,R,car,6133,in
14200,568.0,R,truck,6044,out
14200,568.0,R,car,6056,out
14200,568.0,R,car,6058,out
14200,568.0,L,car,6078,out
14200,568.0,R,truck,6092,out
14200,568.0,R,car,6043,out
14200,568.0,R,car,6108,out
14200,568.0,L,car,6113,out
14200,568.0,R,car,6115,out
14225,569.0,R,truck,6044,in
14225,569.0,R,car,6137,in
14225,569.0,R,truck,6076,out
14225,569.0,R,car,6133,out
14250,570.0,R,truck,6092,in
14250,570.0,L,car,6066,out
14250,570.0,R,truck,6014,out
14250,570.0,R,car,6130,out
14250,570.0,R,truck,6044,out
14275,571.0,R,car,6130,in
14275,571.0,R,truck,6161,in
14275,571.0,R,truck,6167,in
14275,571.0,R,car,6174,in
14300,572.0,R,car,6165,in
14300,572.0,R,car,6177,in
14300,572.0,R,car,6182,in
14300,572.0,R,car,6185,in
14300,572.0,R,car,6137,out
14300,572.0,R,truck,6161,out
14300,572.0,R,car,6174,out
14325,573.0,R,car,6191,in
14325,573.0,L,truck,6193,in
14325,573.0,R,truck,6092,out
14325,573.0,R,car,6130,out
14325,573.0,R,truck,6167,out
14325,573.0,R,car,6182,out
14325,573.0,R,car,6185,out
14350,574.0,R,truck,6167,in
14350,574.0,R,car,6198,in
14350,574.0,R,car,6191,out
14350,574.0,L,truck,6193,out
14375,575.0,R,car,6224,in
14375,575.0,R,car,6165,out
14375,575.0,R,car,6177,out
14375,575.0,R,car,6198,out
14400,576.0,R,car,6221,in
14400,576.0,L,car,6237,in
14400,576.0,R,car,6224,out
14425,577.0,R,car,6242,in
14425,577.0,R,car,6245,in
14425,577.0,R,car,6257,in
14425,577.0,L,car,6237,out
14450,578.0,R,bus,6273,in
14450,578.0,L,car,6277,in
14450,578.0,R,car,6221,out
14450,578.0,R,car,6245,out
14475,579.0,R,truck,6266,in
14475,579.0,R,truck,6167,out
14475,579.0,R,car,6257,out
14475,579.0,R,bus,6273,out
14475,579.0,L,car,6277,out
14500,580.0,R,car,6287,in
14500,580.0,R,car,6242,out
14525,581.0,L,car,6293,in
14525,581.0,R,car,6287,out
14550,582.0,L,truck,6290,in
14550,582.0,R,car,6297,in
14550,582.0,R,bus,6303,in
14550,582.0,L,car,6293,out
14575,583.0,L,truck,6311,in
14575,583.0,L,car,6312,in
14575,583.0,R,truck,6317,in
14575,583.0,R,truck,6266,out
14575,583.0,L,truck,6290,out
14575,583.0,R,bus,6303,out
14600,584.0,R,car,6319,in
14600,584.0,R,car,6322,in
14600,584.0,R,truck,6323,in
14600,584.0,L,truck,6311,out
14600,584.0,R,truck,6317,out
14625,585.0,R,car,6326,in
14625,585.0,R,car,6333,in
14625,585.0,R,car,6335,in
14625,585.0,R,truck,6323,out
14650,586.0,R,car,6334,in
14650,586.0,R,car,6340,in
14650,586.0,R,car,6351,in
14650,586.0,R,car,6360,in
14650,586.0,L,car,6361,in
14650,586.0,R,car,6297,out
14650,586.0,R,car,6333,out
14650,586.0,R,car,6335,out
14675,587.0,L,car,6367,in
14675,587.0,R,truck,6369,in
14675,587.0,R,car,6371,in
14675,587.0,L,car,6381,in
14675,587.0,L,car,6382,in
14675,587.0,L,car,6383,in
14675,587.0,L,car,6312,out
14675,587.0,R,car,6351,out
14675,587.0,R,car,6360,out
14700,588.0,L,car,6360,in
14700,588.0,L,car,6374,in
14700,588.0,R,car,6376,in
14700,588.0,R,truck,6389,in
14700,588.0,R,car,6391,in
14700,588.0,L,car,6406,in
14700,588.0,R,car,6319,out
14700,588.0,R,car,6322,out
14700,588.0,R,car,6334,out
14700,588.0,L,car,6367,out
14700,588.0,R,car,6371,out
14700,588.0,L,car,6381,out
14700,588.0,L,car,6382,out
14725,589.0,R,car,6322,in
14725,589.0,L,car,6360,out
14725,589.0,L,car,6374,out
14725,589.0,R,car,6376,out
14750,590.0,L,truck,6375,in
14750,590.0,R,car,6431,in
14750,590.0,R,truck,6435,in
14750,590.0,R,car,6326,out
14750,590.0,R,car,6340,out
14750,590.0,R,truck,6369,out
14750,590.0,R,car,6322,out
14775,591.0,R,truck,6369,in
14775,591.0,R,car,6436,in
14775,591.0,R,car,6451,in
14775,591.0,R,car,6455,in
14775,591.0,L,car,6361,out
14775,591.0,R,truck,6389,out
14775,591.0,L,truck,6375,out
14775,591.0,R,truck,6435,out
14800,592.0,R,car,6326,in
14800,592.0,R,car,6390,in
14800,592.0,R,truck,6474,in
14800,592.0,R,car,6489,in
14800,592.0,R,truck,6491,in
14800,592.0,L,truck,6494,in
14800,592.0,L,car,6383,out
14825,593.0,L,bus,6509,in
14825,593.0,L,car,6510,in
14825,593.0,R,car,6391,out
14825,593.0,L,car,6406,out
14825,593.0,R,car,6436,out
14825,593.0,R,car,6455,out
14825,593.0,R,car,6326,out
14825,593.0,R,truck,6474,out
14825,593.0,R,car,6489,out
14825,593.0,L,truck,6494,out
14850,594.0,R,car,6455,in
14850,594.0,R,truck,6474,in
14850,594.0,R,car,6524,in
14850,594.0,L,car,6531,in
14850,594.0,R,car,6431,out
14850,594.0,R,truck,6369,out
14850,594.0,R,truck,6491,out
14850,594.0,L,car,6510,out
14875,595.0,R,truck,6538,in
14875,595.0,R,car,6545,in
14875,595.0,L,car,6551,in
14875,595.0,R,car,6451,out
14875,595.0,R,car,6455,out
14875,595.0,R,truck,6474,out
14900,596.0,L,truck,6559,in
14900,596.0,L,truck,6561,in
14900,596.0,R,car,6566,in
14900,596.0,R,truck,6572,in
14900,596.0,R,truck,6573,in
14900,596.0,L,bus,6509,out
14900,596.0,R,truck,6538,out
14900,596.0,R,car,6545,out
14925,597.0,R,car,6455,in
14925,597.0,R,truck,6474,in
14925,597.0,R,truck,6538,in
14925,597.0,R,car,6579,in
14925,597.0,R,truck,6587,in
14925,597.0,L,truck,6561,out
14925,597.0,R,truck,6573,out
14950,598.0,L,car,6602,in
14950,598.0,R,car,6390,out
14950,598.0,L,truck,6559,out
14950,598.0,R,car,6455,out
14950,598.0,R,truck,6474,out
14975,599.0,R,car,6594,in
14975,599.0,R,car,6614,in
14975,599.0,R,bus,6617,in
14975,599.0,R,car,6619,in
14975,599.0,L,car,6624,in
14975,599.0,L,car,6531,out
15000,600.0,R,car,6524,out
15000,600.0,L,car,6551,out
15000,600.0,R,car,6566,out
15000,600.0,R,truck,6538,out
15000,600.0,R,car,6594,out
15000,600.0,R,car,6614,out
15000,600.0,R,car,6619,out
15025,601.0,L,truck,6610,in
15025,601.0,R,truck,6628,in
15025,601.0,L,truck,6631,in
15025,601.0,R,car,6640,in
15025,601.0,R,car,6579,out
15025,601.0,R,truck,6587,out
15025,601.0,R,bus,6617,out
15050,602.0,R,bus,6617,in
15050,602.0,R,car,6644,in
15050,602.0,R,car,6648,in
15050,602.0,L,car,6649,in
15050,602.0,R,truck,6572,out
15050,602.0,L,truck,6631,out
15050,602.0,R,car,6640,out
15075,603.0,R,car,6653,in
15075,603.0,R,car,6658,in
15075,603.0,R,car,6660,in
15075,603.0,L,truck,6610,out
15075,603.0,R,car,6648,out
15100,604.0,L,truck,6665,in
15100,604.0,R,car,6668,in
15100,604.0,R,car,6671,in
15100,604.0,L,car,6624,out
15100,604.0,R,truck,6628,out
15100,604.0,R,car,6660,out
15125,605.0,R,car,6681,in
15125,605.0,R,bus,6684,in
15125,605.0,R,truck,6687,in
15125,605.0,L,car,6694,in
15125,605.0,L,car,6602,out
15125,605.0,R,car,6653,out
15125,605.0,R,car,6671,out
15150,606.0,L,truck,6697,in
15150,606.0,L,car,6703,in
15150,606.0,R,truck,6710,in
15150,606.0,L,car,6711,in
15150,606.0,R,car,6718,in
15150,606.0,L,truck,6719,in
15150,606.0,R,car,6644,out
15150,606.0,L,car,6649,out
15150,606.0,L,truck,6665,out
15150,606.0,R,car,6681,out
15150,606.0,L,car,6694,out
15175,607.0,R,car,6729,in
15175,607.0,L,car,6742,in
15175,607.0,R,bus,6617,out
15175,607.0,R,car,6658,out
15175,607.0,R,car,6668,out
15175,607.0,R,bus,6684,out
15175,607.0,R,truck,6687,out
15175,607.0,L,car,6711,out
15175,607.0,L,truck,6719,out
15200,608.0,R,bus,6684,in
15200,608.0,R,car,6727,in
15200,608.0,R,car,6739,in
15200,608.0,R,car,6744,in
15200,608.0,L,car,6749,in
15200,608.0,L,truck,6697,out
15200,608.0,R,car,6718,out
15200,608.0,R,car,6729,out
15225,609.0,R,truck,6756,in
15225,609.0,R,truck,6710,out
15225,609.0,R,bus,6684,out
15250,610.0,L,car,6771,in
15250,610.0,R,car,6773,in
15250,610.0,L,car,6703,out
15250,610.0,R,car,6739,out
15250,610.0,R,car,6744,out
15250,610.0,R,truck,6756,out
15275,611.0,R,truck,6710,in
15275,611.0,L,car,6786,in
15275,611.0,L,car,6791,in
15275,611.0,L,car,6742,out
15275,611.0,R,car,6727,out
15275,611.0,R,car,6773,out
15300,612.0,R,truck,6796,in
15300,612.0,L,car,6749,out
15300,612.0,L,car,6771,out
15300,612.0,R,truck,6710,out
15300,612.0,L,car,6786,out
15325,613.0,R,truck,6809,in
15325,613.0,R,truck,6796,out
15350,614.0,L,car,6791,out
15375,615.0,R,truck,6829,in
15375,615.0,L,car,6836,in
15400,616.0,R,truck,6839,in
15400,616.0,L,car,6846,in
15400,616.0,R,truck,6829,out
15400,616.0,L,car,6836,out
15425,617.0,R,truck,6854,in
15425,617.0,R,car,6857,in
15425,617.0,R,truck,6839,out
15450,618.0,R,car,6865,in
15450,618.0,R,truck,6866,in
15450,618.0,R,car,6869,in
15475,619.0,L,truck,6872,in
15475,619.0,L,truck,6880,in
15475,619.0,R,truck,6809,out
15475,619.0,L,car,6846,out
15475,619.0,R,truck,6854,out
15475,619.0,R,car,6857,out
15500,620.0,R,car,6865,out
15500,620.0,R,truck,6866,out
15500,620.0,L,truck,6872,out
15500,620.0,L,truck,6880,out
15525,621.0,R,car,6857,in
15525,621.0,R,car,6888,in
15525,621.0,R,car,6891,in
15525,621.0,R,truck,6892,in
15550,622.0,R,car,6893,in
15550,622.0,L,car,6896,in
15550,622.0,R,car,6888,out
15550,622.0,R,car,6891,out
15575,623.0,R,truck,6900,in
15575,623.0,R,car,6905,in
15575,623.0,R,car,6915,in
15575,623.0,R,truck,6916,in
15575,623.0,R,car,6917,in
15575,623.0,R,car,6918,in
15575,623.0,L,car,6896,out
15600,624.0,R,car,6869,out
15600,624.0,R,car,6857,out
15600,624.0,R,car,6915,out
15600,624.0,R,car,6917,out
15625,625.0,R,car,6932,in
15625,625.0,L,bus,6936,in
15625,625.0,R,car,6937,in
15625,625.0,R,truck,6892,out
15625,625.0,R,truck,6900,out
15625,625.0,R,truck,6916,out
15625,625.0,R,car,6918,out
15650,626.0,L,truck,6900,in
15650,626.0,R,car,6915,in
15650,626.0,R,car,6938,in
15650,626.0,L,bus,6936,out
15650,626.0,R,car,6937,out
15675,627.0,R,car,6905,out
15675,627.0,R,car,6938,out
15700,628.0,R,car,6966,in
15700,628.0,R,car,6975,in
15700,628.0,R,car,6976,in
15700,628.0,R,car,6932,out
15700,628.0,R,car,6915,out
15725,629.0,R,car,6999,in
15725,629.0,L,car,7006,in
15725,629.0,R,car,6893,out
15725,629.0,L,truck,6900,out
15725,629.0,R,car,6966,out
15725,629.0,R,car,6975,out
15725,629.0,R,car,6976,out
15750,630.0,L,car,7015,in
15750,630.0,L,car,7020,in
15750,630.0,R,car,6999,out
15775,631.0,R,car,7024,in
15775,631.0,R,truck,7029,in
15775,631.0,L,car,7015,out
15800,632.0,R,car,7030,in
15800,632.0,L,car,7006,out
15825,633.0,R,car,7031,in
15825,633.0,R,car,7035,in
15825,633.0,L,car,7020,out
15825,633.0,R,truck,7029,out
15850,634.0,R,car,7020,in
15850,634.0,L,truck,7029,in
15850,634.0,R,car,7042,in
15850,634.0,L,car,7045,in
15875,635.0,L,bus,7060,in
15875,635.0,R,car,7020,out
15900,636.0,R,bus,7051,in
15900,636.0,R,truck,7055,in
15900,636.0,L,car,7064,in
15900,636.0,R,car,7067,in
15900,636.0,R,car,7024,out
15900,636.0,R,car,7030,out
15900,636.0,L,truck,7029,out
15925,637.0,R,car,7071,in
15925,637.0,R,bus,7073,in
15925,637.0,R,car,7031,out
15925,637.0,R,car,7035,out
15925,637.0,L,car,7045,out
15925,637.0,L,bus,7060,out
15925,637.0,R,bus,7051,out
15925,637.0,R,truck,7055,out
15950,638.0,R,car,7082,in
15950,638.0,R,car,7083,in
15950,638.0,R,bus,7073,out
15975,639.0,L,car,7094,in
15975,639.0,R,car,7042,out
15975,639.0,R,car,7071,out
15975,639.0,R,car,7083,out
16000,640.0,R,car,7095,in
16000,640.0,L,car,7064,out
16000,640.0,L,car,7094,out
16025,641.0,R,car,7108,in
16025,641.0,L,truck,7111,in
16025,641.0,R,car,7113,in
16050,642.0,R,car,7116,in
16050,642.0,R,car,7118,in
16050,642.0,R,car,7067,out
16050,642.0,R,car,7082,out
16050,642.0,R,car,7095,out
16050,642.0,R,car,7108,out
16050,642.0,R,car,7113,out
16075,643.0,R,car,7108,in
16075,643.0,R,car,7129,in
16075,643.0,L,car,7130,in
16075,643.0,R,car,7118,out
16100,644.0,R,truck,7122,in
16100,644.0,R,truck,7139,in
16100,644.0,L,car,7143,in
16100,644.0,R,car,7145,in
16100,644.0,R,car,7146,in
16100,644.0,L,truck,7111,out
16100,644.0,R,car,7116,out
16100,644.0,L,car,7130,out
16125,645.0,R,car,7116,in
16125,645.0,R,car,7148,in
16125,645.0,R,car,7150,in
16125,645.0,R,car,7152,in
16125,645.0,R,car,7145,out
16150,646.0,R,truck,7156,in
16150,646.0,R,truck,7160,in
16150,646.0,L,car,7161,in
16150,646.0,R,truck,7122,out
16150,646.0,R,truck,7139,out
16150,646.0,R,car,7116,out
16175,647.0,R,car,7116,in
16175,647.0,R,car,7154,in
16175,647.0,R,car,7157,in
16175,647.0,R,truck,7168,in
16175,647.0,R,car,7173,in
16175,647.0,R,car,7129,out
16175,647.0,R,car,7146,out
16175,647.0,R,car,7152,out
16175,647.0,R,truck,7160,out
16200,648.0,R,car,7129,in
16200,648.0,R,car,7189,in
16200,648.0,R,truck,7195,in
16200,648.0,R,car,7196,in
16200,648.0,R,car,7198,in
16200,648.0,R,car,7116,out
16200,648.0,R,car,7154,out
16200,648.0,R,car,7157,out
16225,649.0,R,car,7200,in
16225,649.0,R,car,7202,in
16225,649.0,R,car,7211,in
16225,649.0,R,car,7108,out
16225,649.0,L,car,7143,out
16225,649.0,R,car,7148,out
16225,649.0,R,car,7150,out
16225,649.0,R,truck,7156,out
16225,649.0,R,truck,7168,out
16225,649.0,R,car,7173,out
16225,649.0,R,car,7129,out
16225,649.0,R,car,7189,out
16225,649.0,R,car,7196,out
16225,649.0,R,car,7198,out
16250,650.0,R,truck,7139,in
16250,650.0,R,car,7173,in
16250,650.0,R,car,7213,in
16250,650.0,L,car,7218,in
16250,650.0,L,car,7161,out
16250,650.0,R,car,7200,out
16250,650.0,R,car,7202,out
16275,651.0,R,car,7203,in
16275,651.0,R,car,7221,in
16275,651.0,R,car,7227,in
16275,651.0,L,truck,7231,in
16275,651.0,R,truck,7139,out
16275,651.0,L,car,7218,out
16300,652.0,R,truck,7232,in
16300,652.0,R,car,7234,in
16300,652.0,R,car,7236,in
16300,652.0,R,car,7211,out
16300,652.0,R,car,7173,out
16300,652.0,R,car,7213,out
16300,652.0,R,car,7203,out
16300,652.0,R,car,7221,out
16300,652.0,R,car,7227,out
16300,652.0,L,truck,7231,out
16325,653.0,R,car,7213,in
16325,653.0,R,car,7221,in
16325,653.0,R,car,7238,in
16325,653.0,R,truck,7246,in
16325,653.0,R,truck,7247,in
16350,654.0,R,truck,7243,in
16350,654.0,R,truck,7249,in
16350,654.0,R,truck,7232,out
16350,654.0,R,car,7213,out
16350,654.0,R,car,7221,out
16350,654.0,R,truck,7247,out
16375,655.0,R,car,7213,in
16375,655.0,R,car,7257,in
16375,655.0,L,car,7260,in
16375,655.0,R,truck,7195,out
16375,655.0,R,car,7238,out
16375,655.0,R,truck,7243,out
16400,656.0,R,truck,7243,in
16400,656.0,R,car,7234,out
16400,656.0,R,truck,7246,out
16400,656.0,R,car,7213,out
16400,656.0,R,car,7257,out
16425,657.0,R,car,7213,in
16425,657.0,R,truck,7246,in
16425,657.0,R,car,7268,in
16425,657.0,R,car,7236,out
16425,657.0,R,truck,7243,out
16450,658.0,R,truck,7285,in
16450,658.0,R,car,7289,in
16450,658.0,R,car,7292,in
16450,658.0,R,car,7293,in
16450,658.0,R,car,7213,out
16475,659.0,R,truck,7243,in
16475,659.0,R,truck,7298,in
16475,659.0,R,truck,7306,in
16475,659.0,R,car,7308,in
16475,659.0,L,car,7317,in
16475,659.0,L,car,7319,in
16475,659.0,R,car,7320,in
16475,659.0,L,car,7260,out
16475,659.0,R,car,7268,out
16475,659.0,R,car,7292,out
16475,659.0,R,car,7293,out
16500,660.0,R,car,7268,in
16500,660.0,R,car,7287,in
16500,660.0,R,truck,7328,in
16500,660.0,R,car,7333,in
16500,660.0,R,car,7334,in
16500,660.0,R,truck,7336,in
16500,660.0,L,truck,7337,in
16500,660.0,R,truck,7246,out
16500,660.0,R,car,7289,out
16500,660.0,R,truck,7243,out
16500,660.0,R,car,7308,out
16500,660.0,L,car,7319,out
16500,660.0,R,car,7320,out
16525,661.0,R,car,7289,in
16525,661.0,R,car,7344,in
16525,661.0,R,truck,7285,out
16525,661.0,R,truck,7306,out
16525,661.0,R,car,7268,out
16525,661.0,R,car,7287,out
16525,661.0,R,truck,7328,out
16525,661.0,L,truck,7337,out
16550,662.0,R,truck,7328,in
16550,662.0,R,car,7358,in
16550,662.0,R,car,7359,in
16550,662.0,R,truck,7249,out
16550,662.0,R,truck,7336,out
16550,662.0,R,car,7344,out
16575,663.0,R,truck,7306,in
16575,663.0,R,truck,7378,in
16575,663.0,R,car,7289,out
16575,663.0,R,car,7359,out
16600,664.0,R,car,7359,in
16600,664.0,R,truck,7379,in
16600,664.0,R,truck,7298,out
16600,664.0,L,car,7317,out
16600,664.0,R,truck,7306,out
16600,664.0,R,truck,7378,out
16625,665.0,R,truck,7306,in
16625,665.0,R,car,7397,in
16625,665.0,R,car,7404,in
16625,665.0,L,truck,7406,in
16625,665.0,R,car,7333,out
16625,665.0,R,car,7334,out
16625,665.0,R,truck,7379,out
16650,666.0,R,truck,7298,in
16650,666.0,R,car,7334,in
16650,666.0,R,truck,7379,in
16650,666.0,L,truck,7403,in
16650,666.0,R,car,7412,in
16650,666.0,L,car,7416,in
16650,666.0,L,car,7419,in
16650,666.0,R,truck,7328,out
16650,666.0,R,car,7358,out
16650,666.0,R,car,7404,out
16650,666.0,L,truck,7406,out
16675,667.0,L,truck,7378,in
16675,667.0,R,truck,7436,in
