frame_index,time,road,vehicle_class,vehicle_id,speed,interval_time,lane
26434,1057.36,R,car,12310,75.0,1.44,m
26449,1057.96,R,car,12320,90.0,1.72,r
26467,1058.68,R,car,12327,75.0,1.76,l
26474,1058.96,L,car,12331,112.5,1.6,m
26579,1063.16,R,car,12375,75.0,4.48,l
26588,1063.52,R,truck,12387,75.0,5.56,r
26600,1064.0,R,truck,12409,122.72727272727273,5.04,m
26618,1064.72,R,car,12406,75.0,1.56,l
26641,1065.64,R,truck,12445,90.0,2.12,r
26656,1066.24,R,car,12451,75.0,1.52,l
26659,1066.36,L,car,12432,71.05263157894737,0.12,l
26677,1067.08,R,car,12459,79.41176470588235,0.72,l
26686,1067.44,R,truck,12472,79.41176470588235,1.8,r
26687,1067.48,L,car,12365,90.0,3.48,m
26712,1068.48,L,truck,12516,450.0,1.04,r
26716,1068.64,L,truck,12478,61.36363636363637,0.16,r
26716,1068.64,L,truck,12507,64.28571428571429,0.0,r
26722,1068.88,L,car,12485,67.5,1.8,l
26726,1069.04,L,car,12493,103.84615384615384,1.56,m
26731,1069.24,R,car,12508,79.41176470588235,0.36,l
26744,1069.76,L,car,12500,71.05263157894737,0.52,l
26752,1070.08,L,car,12455,90.0,1.44,r
26760,1070.4,L,car,12515,84.375,1.36,m
26783,1071.32,R,car,12537,90.0,0.92,m
26787,1071.48,L,car,12471,79.41176470588235,0.16,m
26805,1072.2,R,car,12542,61.36363636363637,2.44,l
26814,1072.56,L,truck,12539,79.41176470588235,1.08,m
26814,1072.56,R,truck,12547,79.41176470588235,2.48,r
26826,1073.04,R,car,12556,84.375,0.48,m
26847,1073.88,R,truck,12576,122.72727272727273,1.68,l
26852,1074.08,R,car,12567,46.55172413793104,1.52,r
26857,1074.28,L,car,12541,84.375,1.24,m
26859,1074.36,L,car,12557,79.41176470588235,0.48,l
26869,1074.76,R,car,12577,84.375,0.48,m
26874,1074.96,R,truck,12554,28.125,0.2,m
26902,1076.08,L,car,12572,96.42857142857142,1.12,m
26915,1076.6,R,car,12596,75.0,0.52,m
26919,1076.76,L,car,12586,84.375,2.4,l
26934,1077.36,R,car,12599,90.0,0.6,l
26950,1078.0,R,car,12600,64.28571428571429,0.64,l
26964,1078.56,L,car,12603,90.0,0.56,l
26977,1079.08,R,car,12604,61.36363636363637,2.48,m
26977,1079.08,R,truck,12608,36.486486486486484,0.52,l
26981,1079.24,R,car,12611,79.41176470588235,0.16,m
27015,1080.6,R,car,12617,64.28571428571429,1.52,l
27029,1081.16,R,car,12627,84.375,1.92,m
27038,1081.52,L,car,12625,96.42857142857142,0.92,l
27040,1081.6,R,truck,12646,96.42857142857142,7.52,r
27057,1082.28,L,car,12638,84.375,0.76,l
27063,1082.52,R,truck,12656,71.05263157894737,0.24,l
27083,1083.32,L,car,12661,96.42857142857142,2.16,m
27088,1083.52,R,car,12672,90.0,0.2,m
27096,1083.84,L,truck,12628,75.0,2.24,r
27098,1083.92,R,car,12679,75.0,1.4,l
27135,1085.4,R,car,12702,112.5,1.56,r
27147,1085.88,L,car,12670,79.41176470588235,0.48,r
27164,1086.56,L,car,12724,112.5,2.64,l
27165,1086.6,R,car,12712,75.0,0.04,l
27185,1087.4,R,car,12740,112.5,3.88,m
27188,1087.52,L,truck,12734,75.0,0.12,m
27194,1087.76,R,car,12741,90.0,1.16,l
27195,1087.8,R,truck,12729,50.0,1.92,r
27196,1087.84,L,car,12746,112.5,0.08,l
27208,1088.32,R,car,12763,112.5,0.8,m
27219,1088.76,L,truck,12667,75.0,0.96,r
27273,1090.92,R,truck,12828,270.0,2.6,m
27277,1091.08,L,truck,12713,84.375,2.32,r
27282,1091.28,L,car,12701,71.05263157894737,0.36,m
27307,1092.28,L,car,12823,90.0,4.44,l
27312,1092.48,L,truck,12791,90.0,1.4,r
27322,1092.88,R,bus,12844,90.0,0.4,r
27329,1093.16,L,truck,12821,40.90909090909091,0.28,r
27343,1093.72,R,car,12859,96.42857142857142,1.44,l
27355,1094.2,R,car,12867,90.0,1.04,r
27375,1095.0,L,car,12874,90.0,1.28,l
27380,1095.2,R,car,12882,103.84615384615384,3.92,m
27398,1095.92,R,truck,12884,64.28571428571429,1.72,r
27412,1096.48,R,car,12894,103.84615384615384,1.28,m
27420,1096.8,R,car,12891,84.375,1.8,l
27440,1097.6,R,car,12904,75.0,1.68,r
27448,1097.92,R,car,12906,96.42857142857142,1.44,m
27458,1098.32,R,car,12909,90.0,1.52,l
27468,1098.72,R,car,12913,90.0,0.8,m
27502,1100.08,L,car,12877,79.41176470588235,2.48,r
27505,1100.2,R,car,12936,96.42857142857142,1.48,m
27515,1100.6,R,car,12948,90.0,2.28,l
27550,1102.0,R,car,12986,270.0,1.8,m
27571,1102.84,R,car,12985,96.42857142857142,2.24,l
27627,1105.08,R,car,12992,96.42857142857142,2.24,l
27669,1106.76,R,bus,13002,79.41176470588235,4.76,m
27678,1107.12,R,truck,13008,90.0,2.04,l
27762,1110.48,R,truck,13032,84.375,3.72,m
27776,1111.04,L,car,13023,96.42857142857142,0.56,m
27807,1112.28,L,car,13043,90.0,5.16,l
27841,1113.64,L,bus,13050,79.41176470588235,2.6,m
27885,1115.4,R,car,13072,75.0,15.32,r
27889,1115.56,R,car,13073,84.375,3.28,l
27927,1117.08,R,car,13086,84.375,1.52,l
27929,1117.16,R,car,13090,90.0,3.52,m
27949,1117.96,L,truck,13054,71.05263157894737,2.56,r
27955,1118.2,R,car,13099,96.42857142857142,1.12,l
27989,1119.56,R,bus,13107,79.41176470588235,2.4,m
27991,1119.64,L,truck,13100,75.0,1.68,r
27991,1119.64,R,bus,13107,1350.0,0.08,m
27993,1119.72,R,car,13121,84.375,0.08,r
27999,1119.96,R,car,13127,90.0,0.32,m
28011,1120.44,R,car,13155,168.75,0.48,m
28011,1120.44,R,truck,13160,270.0,0.72,r
28019,1120.76,R,truck,13135,79.41176470588235,0.32,m
28023,1120.92,R,car,13142,90.0,2.72,l
28024,1120.96,R,car,13159,79.41176470588235,0.52,r
28044,1121.76,L,truck,13158,84.375,1.0,m
28048,1121.92,R,car,13146,71.05263157894737,0.96,r
28049,1121.96,R,car,13163,90.0,1.04,l
28129,1125.16,R,car,13202,90.0,3.2,l
28157,1126.28,L,truck,13166,71.05263157894737,4.52,m
28160,1126.4,R,bus,13228,79.41176470588235,4.48,r
28180,1127.2,R,bus,13238,64.28571428571429,0.92,m
28264,1130.56,L,car,13254,96.42857142857142,5.4,l
28274,1130.96,R,bus,13258,90.0,3.76,m
28286,1131.44,R,car,13259,90.0,0.88,l
28408,1136.32,L,car,13267,84.375,4.88,l
28413,1136.52,R,bus,13275,90.0,10.12,r
28428,1137.12,R,car,13281,84.375,0.8,l
28461,1138.44,L,car,13303,103.84615384615384,7.48,m
28463,1138.52,L,car,13294,84.375,1.4,l
28486,1139.44,L,truck,13298,79.41176470588235,1.0,m
28496,1139.84,R,car,13314,96.42857142857142,1.32,l
28504,1140.16,L,car,13301,84.375,0.32,l
28507,1140.28,L,truck,13324,75.0,3.76,r
28515,1140.6,L,car,13365,337.5,0.32,r
28521,1140.84,L,truck,13361,122.72727272727273,0.24,r
28528,1141.12,L,truck,13344,103.84615384615384,0.28,r
28531,1141.24,L,truck,13312,84.375,1.8,m
28531,1141.24,R,car,13342,96.42857142857142,1.08,l
28534,1141.36,L,truck,13386,103.84615384615384,0.24,r
28545,1141.8,L,car,13359,90.0,0.56,l
28551,1142.04,L,truck,13373,71.05263157894737,0.68,r
28570,1142.8,R,bus,13406,75.0,1.56,m
28584,1143.36,L,car,13401,84.375,1.56,l
28603,1144.12,R,car,13419,103.84615384615384,0.76,l
28611,1144.44,L,car,13416,84.375,0.32,l
28649,1145.96,L,truck,13384,90.0,3.16,m
28652,1146.08,R,car,13446,96.42857142857142,1.64,l
28682,1147.28,L,truck,13451,90.0,1.2,l
28690,1147.6,R,bus,13465,84.375,1.64,m
28718,1148.72,L,truck,13450,79.41176470588235,1.12,m
28735,1149.4,R,car,13506,90.0,2.12,l
28739,1149.56,R,truck,13500,75.0,0.84,m
28741,1149.64,L,car,13491,84.375,0.24,l
28808,1152.32,L,truck,13522,79.41176470588235,2.76,m
28831,1153.24,L,car,13534,84.375,3.6,l
28860,1154.4,R,car,13561,90.0,1.16,l
28862,1154.48,L,truck,13546,75.0,2.16,m
28896,1155.84,R,car,13599,103.84615384615384,1.44,l
28905,1156.2,L,car,13606,90.0,0.36,l
28907,1156.28,L,bus,13571,71.05263157894737,14.24,r
28912,1156.48,L,truck,13556,112.5,2.0,m
28951,1158.04,R,truck,13655,84.375,1.76,r
28958,1158.32,R,truck,13653,79.41176470588235,1.84,m
28961,1158.44,L,car,13595,84.375,0.12,m
28977,1159.08,R,car,13662,90.0,2.88,l
28986,1159.44,R,truck,13680,84.375,1.4,r
28992,1159.68,L,car,13670,90.0,0.6,l
29017,1160.68,L,truck,13695,675.0,1.24,r
29019,1160.76,L,car,13687,96.42857142857142,1.08,l
29048,1161.92,L,truck,13708,270.0,3.48,m
29054,1162.16,R,truck,13699,84.375,1.48,r
29060,1162.4,L,truck,13652,90.0,0.24,r
29061,1162.44,R,car,13697,84.375,1.68,l
29062,1162.48,L,car,13696,84.375,0.04,l
29074,1162.96,R,car,13709,84.375,1.04,m
29102,1164.08,R,car,13716,84.375,1.6,l
29127,1165.08,L,car,13735,84.375,1.0,l
29156,1166.24,R,truck,13770,84.375,1.16,l
29211,1168.44,R,bus,13797,75.0,6.04,r
29223,1168.92,L,truck,13754,79.41176470588235,0.48,r
29224,1168.96,L,truck,13840,450.0,0.04,r
29225,1169.0,R,car,13819,90.0,6.04,m
29234,1169.36,R,car,13820,75.0,3.12,l
29247,1169.88,R,car,13833,71.05263157894737,0.92,r
29249,1169.96,L,truck,13803,84.375,0.96,m
29263,1170.52,R,car,13848,84.375,0.56,m
29264,1170.56,L,truck,13849,96.42857142857142,1.2,l
29287,1171.48,R,car,13858,79.41176470588235,0.96,m
29288,1171.52,R,car,13855,79.41176470588235,0.96,l
29288,1171.52,L,car,13865,79.41176470588235,0.0,l
29291,1171.64,L,car,13857,96.42857142857142,0.16,m
29302,1172.08,R,bus,13864,71.05263157894737,2.2,r
29325,1173.0,L,car,13890,79.41176470588235,1.48,l
29325,1173.0,R,car,13905,79.41176470588235,1.36,m
29325,1173.0,L,car,13913,96.42857142857142,0.0,m
29332,1173.28,L,truck,13916,96.42857142857142,1.2,r
29341,1173.64,R,car,13914,75.0,0.64,l
29359,1174.36,R,car,13932,90.0,1.08,r
29362,1174.48,L,car,13920,96.42857142857142,1.48,m
29373,1174.92,L,car,13851,84.375,1.28,l
29374,1174.96,L,truck,13922,79.41176470588235,0.04,l
29378,1175.12,R,car,13935,79.41176470588235,0.64,m
29384,1175.36,R,truck,13947,79.41176470588235,1.0,r
29417,1176.68,L,car,13949,84.375,1.72,l
29417,1176.68,R,car,13967,84.375,0.0,l
29422,1176.88,R,car,13975,90.0,1.52,r
29433,1177.32,L,car,13960,96.42857142857142,2.2,m
29450,1178.0,L,truck,13976,103.84615384615384,1.12,r
29457,1178.28,R,car,13996,79.41176470588235,0.96,m
29501,1180.04,R,car,14010,79.41176470588235,3.36,l
29511,1180.44,L,car,13994,90.0,2.16,m
29522,1180.88,L,car,14022,103.84615384615384,0.84,l
29558,1182.32,R,truck,14047,84.375,1.44,l
29571,1182.84,L,car,14036,122.72727272727273,2.4,m
29597,1183.88,L,car,14029,112.5,1.04,m
29601,1184.04,R,car,14087,112.5,1.72,l
29621,1184.84,R,car,14083,90.0,0.8,l
29635,1185.4,R,car,14099,90.0,1.52,m
29644,1185.76,R,truck,14096,75.0,7.76,r
29659,1186.36,R,car,14101,75.0,0.96,m
29704,1188.16,R,car,14109,96.42857142857142,2.4,r
29706,1188.24,R,car,14106,84.375,3.4,l
29713,1188.52,R,car,14113,84.375,2.16,m
29758,1190.32,R,car,14125,84.375,1.8,m
29774,1190.96,R,car,14134,75.0,2.72,l
29807,1192.28,R,car,14146,84.375,1.96,m
29824,1192.96,R,car,14163,112.5,0.68,m
29832,1193.28,R,car,14157,79.41176470588235,2.32,l
29833,1193.32,R,car,14162,67.5,5.16,r
29834,1193.36,R,car,14168,67.5,0.04,r
29860,1194.4,R,car,14172,71.05263157894737,1.12,l
29861,1194.44,L,truck,14207,450.0,1.48,m
29868,1194.72,L,truck,14164,56.25,1.36,r
29869,1194.76,R,car,14190,96.42857142857142,0.32,m
29904,1196.16,L,truck,14137,79.41176470588235,1.4,m
29932,1197.28,R,car,14244,90.0,2.88,l
29936,1197.44,L,car,14235,90.0,0.16,l
29956,1198.24,L,car,14218,103.84615384615384,2.08,m
29958,1198.32,L,car,14206,96.42857142857142,0.88,l
29959,1198.36,R,car,14265,90.0,0.04,l
29964,1198.56,R,car,14295,1350.0,0.32,m
29965,1198.6,L,truck,14256,79.41176470588235,3.88,r
29977,1199.08,R,truck,14280,90.0,0.48,r
30014,1200.56,R,car,14306,84.375,1.48,r
30020,1200.8,L,truck,14313,450.0,0.24,r
30026,1201.04,R,bus,14307,122.72727272727273,2.48,m
30038,1201.52,L,truck,14253,37.5,0.72,r
30048,1201.92,R,car,14312,84.375,3.56,l
30051,1202.04,L,car,14318,103.84615384615384,0.12,l
30062,1202.48,R,car,14322,90.0,1.44,m
30070,1202.8,L,car,14320,150.0,0.32,m
30097,1203.88,R,car,14330,84.375,1.84,l
30099,1203.96,R,car,14331,84.375,1.16,m
30107,1204.28,L,truck,14316,75.0,2.76,r
30167,1206.68,R,car,14359,96.42857142857142,2.72,m
30171,1206.84,L,car,14339,90.0,0.16,m
30280,1211.2,R,car,14385,90.0,4.36,m
30281,1211.24,R,car,14390,112.5,7.36,l
30294,1211.76,L,car,14338,90.0,0.56,m
30312,1212.48,L,car,14393,96.42857142857142,1.24,l
30349,1213.96,R,car,14401,96.42857142857142,1.48,l
30350,1214.0,L,car,14368,96.42857142857142,2.24,m
30370,1214.8,R,bus,14406,58.69565217391304,10.52,r
30386,1215.44,R,truck,14418,84.375,1.48,l
30387,1215.48,L,car,14412,103.84615384615384,1.48,m
30401,1216.04,R,truck,14428,135.0,0.56,m
30418,1216.72,R,car,14435,96.42857142857142,1.28,l
30441,1217.64,R,car,14452,122.72727272727273,1.6,m
30491,1219.64,R,car,14483,103.84615384615384,2.0,m
30498,1219.92,L,car,14453,103.84615384615384,0.28,m
30500,1220.0,R,car,14484,90.0,3.28,l
30534,1221.36,L,car,14503,112.5,1.44,m
30543,1221.72,L,car,14506,90.0,1.72,l
30550,1222.0,R,car,14519,122.72727272727273,0.28,l
30602,1224.08,R,truck,14562,150.0,2.72,m
30603,1224.12,L,car,14549,103.84615384615384,2.12,l
30618,1224.72,L,truck,14557,90.0,0.64,m
30664,1226.56,R,car,14575,90.0,2.44,l
30678,1227.12,R,bus,14573,43.54838709677419,12.32,r
30683,1227.32,L,car,14581,103.84615384615384,0.76,l
30689,1227.56,L,truck,14543,67.5,0.44,r
30715,1228.6,R,bus,14594,90.0,1.04,r
30771,1230.84,R,car,14608,96.42857142857142,2.24,r
30774,1230.96,R,truck,14609,84.375,6.24,m
30785,1231.4,R,truck,14615,168.75,4.08,l
30823,1232.92,L,truck,14596,150.0,1.96,m
30844,1233.76,R,car,14622,84.375,2.36,l
30855,1234.2,R,car,14628,96.42857142857142,1.28,m
30886,1235.44,L,truck,14617,75.0,4.6,r
30912,1236.48,R,bus,14647,75.0,1.04,r
30933,1237.32,R,truck,14665,90.0,0.84,r
30941,1237.64,L,car,14658,96.42857142857142,3.88,l
30965,1238.6,L,car,14649,103.84615384615384,1.28,r
30978,1239.12,L,truck,14654,90.0,4.92,m
30985,1239.4,R,car,14678,84.375,1.76,l
30998,1239.92,R,car,14684,90.0,0.8,m
31008,1240.32,R,car,14688,103.84615384615384,1.72,r
31037,1241.48,L,car,14692,84.375,2.08,l
31050,1242.0,R,car,14710,96.42857142857142,2.08,m
31055,1242.2,R,car,14721,103.84615384615384,1.88,r
31084,1243.36,L,car,14722,84.375,1.88,l
31089,1243.56,R,car,14733,79.41176470588235,0.2,l
31092,1243.68,L,car,14713,103.84615384615384,1.68,m
31108,1244.32,R,car,14742,96.42857142857142,0.64,m
31127,1245.08,L,car,14740,90.0,0.76,m
31148,1245.92,R,car,14758,84.375,2.36,l
31152,1246.08,L,car,14751,96.42857142857142,0.16,l
31159,1246.36,R,car,14767,96.42857142857142,1.28,m
31160,1246.4,L,car,14739,90.0,4.2,r
31171,1246.84,L,car,14761,96.42857142857142,0.76,l
31198,1247.92,R,car,14790,96.42857142857142,1.08,l
31201,1248.04,R,car,14795,90.0,1.68,m
31211,1248.44,L,car,14794,96.42857142857142,0.52,l
31251,1250.04,L,car,14805,103.84615384615384,2.0,m
31258,1250.32,L,car,14823,96.42857142857142,1.88,l
31258,1250.32,R,bus,14827,67.5,3.92,r
31264,1250.56,L,car,14826,122.72727272727273,0.24,r
31270,1250.8,R,car,14840,90.0,0.76,m
31272,1250.88,R,car,14842,96.42857142857142,0.56,l
31284,1251.36,L,car,14844,90.0,0.48,l
31324,1252.96,R,car,14860,90.0,2.16,m
31326,1253.04,L,truck,14841,64.28571428571429,2.48,r
31360,1254.4,L,truck,14777,90.0,1.44,m
31384,1255.36,R,truck,14881,90.0,4.0,l
31394,1255.76,R,car,14886,75.0,1.36,m
31430,1257.2,R,car,14901,84.375,1.44,m
31431,1257.24,R,car,14906,96.42857142857142,1.88,l
31438,1257.52,L,truck,14896,84.375,0.32,m
31446,1257.84,L,car,14910,96.42857142857142,0.6,l
31451,1258.04,L,car,14866,50.0,5.0,r
31461,1258.44,R,car,14915,79.41176470588235,0.6,l
31470,1258.8,R,truck,14923,96.42857142857142,1.28,m
31474,1258.96,R,truck,14928,75.0,0.92,r
31487,1259.48,R,car,14947,103.84615384615384,0.68,m
31489,1259.56,L,truck,14900,75.0,0.08,m
31493,1259.72,L,car,14938,96.42857142857142,1.28,l
31526,1261.04,L,car,14984,96.42857142857142,1.32,l
31530,1261.2,L,car,14920,90.0,1.64,m
31547,1261.88,L,car,14989,90.0,0.84,l
31599,1263.96,R,car,15019,84.375,2.08,l
31605,1264.2,L,car,15021,90.0,0.24,l
31623,1264.92,R,truck,15031,50.0,5.96,r
31650,1266.0,R,car,15043,103.84615384615384,4.8,m
31655,1266.2,L,car,15041,90.0,2.0,l
31684,1267.36,R,car,15050,79.41176470588235,1.16,l
31686,1267.44,L,truck,15035,67.5,2.52,r
31700,1268.0,L,truck,15049,90.0,0.64,l
31736,1269.44,L,bus,15077,90.0,3.44,m
31742,1269.68,R,car,15083,79.41176470588235,2.24,r
31769,1270.76,L,car,15102,84.375,2.76,l
31784,1271.36,R,truck,15130,84.375,0.6,l
31785,1271.4,L,truck,15112,67.5,1.72,r
31786,1271.44,L,car,15093,79.41176470588235,0.08,l
31810,1272.4,R,truck,15060,90.0,2.96,m
31810,1272.4,R,car,15145,112.5,1.0,r
31821,1272.84,L,car,15117,96.42857142857142,0.44,m
31846,1273.84,L,car,15157,75.0,2.4,l
31888,1275.52,L,car,15173,84.375,2.68,m
31904,1276.16,L,car,15189,79.41176470588235,2.32,l
31906,1276.24,R,car,15197,84.375,0.08,l
31916,1276.64,L,car,15147,71.05263157894737,4.24,r
31930,1277.2,L,car,15198,75.0,0.96,l
31954,1278.16,L,car,15150,75.0,1.52,r
31954,1278.16,R,car,15220,96.42857142857142,0.96,l
31960,1278.4,R,bus,15212,84.375,2.88,m
31960,1278.4,R,truck,15219,103.84615384615384,0.24,r
31984,1279.36,R,car,15222,79.41176470588235,1.2,l
31986,1279.44,R,car,15230,103.84615384615384,1.04,r
32006,1280.24,R,car,15236,75.0,0.88,l
32028,1281.12,R,car,15247,103.84615384615384,2.72,m
32038,1281.52,R,car,15242,84.375,1.28,l
32062,1282.48,R,car,15274,90.0,3.04,r
32066,1282.64,R,car,15271,84.375,1.12,l
32074,1282.96,R,truck,15275,84.375,1.84,m
32138,1285.52,R,car,15291,90.0,2.88,l
32155,1286.2,R,car,15298,96.42857142857142,3.24,m
32165,1286.6,L,truck,15254,84.375,0.4,m
32211,1288.44,L,car,15293,84.375,1.84,m
32239,1289.56,R,car,15351,90.0,4.04,l
32255,1290.2,L,truck,15329,90.0,1.76,m
32276,1291.04,L,truck,15313,84.375,0.84,m
32295,1291.8,R,car,15363,84.375,2.24,l
32305,1292.2,L,truck,15319,79.41176470588235,1.16,m
32317,1292.68,R,car,15371,90.0,0.88,l
32389,1295.56,L,truck,15380,71.05263157894737,13.08,r
32400,1296.0,L,car,15383,84.375,3.8,m
32445,1297.8,R,bus,15418,96.42857142857142,1.8,m
32469,1298.76,R,bus,15432,90.0,3.2,r
32471,1298.84,R,car,15428,84.375,6.16,l
32490,1299.6,R,car,15440,84.375,0.76,l
32501,1300.04,R,car,15442,90.0,1.28,r
32513,1300.52,L,truck,15439,79.41176470588235,0.48,r
32532,1301.28,R,car,15446,90.0,1.68,l
32539,1301.56,R,car,15449,90.0,3.76,m
32543,1301.72,L,truck,15463,96.42857142857142,0.16,m
32578,1303.12,R,car,15473,90.0,1.84,l
32608,1304.32,R,car,15504,270.0,1.2,l
32636,1305.44,R,truck,15516,96.42857142857142,1.12,l
32665,1306.6,L,car,15525,90.0,1.16,l
32673,1306.92,L,car,15483,96.42857142857142,5.2,m
32692,1307.68,R,bus,15543,39.705882352941174,7.16,r
32703,1308.12,L,truck,15567,168.75,1.2,m
32714,1308.56,L,truck,15580,103.84615384615384,0.88,r
32734,1309.36,R,car,15582,103.84615384615384,1.24,m
32740,1309.6,L,car,15581,90.0,3.0,l
32761,1310.44,L,car,15585,84.375,0.84,l
32779,1311.16,L,truck,15591,84.375,1.8,m
32781,1311.24,L,bus,15599,71.05263157894737,2.68,r
32783,1311.32,L,car,15600,84.375,0.88,l
32802,1312.08,R,car,15607,84.375,0.92,m
32827,1313.08,L,car,15609,90.0,1.76,l
32844,1313.76,R,car,15625,84.375,2.52,r
32848,1313.92,L,car,15618,90.0,0.84,l
32850,1314.0,L,truck,15606,79.41176470588235,1.92,m
32850,1314.0,L,bus,15627,79.41176470588235,0.0,m
32858,1314.32,R,car,15630,90.0,0.4,l
32868,1314.72,L,car,15613,96.42857142857142,0.4,l
32870,1314.8,L,car,15620,90.0,1.04,r
32887,1315.48,R,car,15641,96.42857142857142,0.76,l
32931,1317.24,R,car,15679,1350.0,1.76,l
32936,1317.44,R,truck,15665,67.5,3.44,m
32986,1319.44,R,truck,15689,67.5,2.0,m
33021,1320.84,R,car,15698,75.0,6.04,r
33025,1321.0,L,car,15685,90.0,1.56,m
33029,1321.16,L,car,15699,84.375,3.92,l
33034,1321.36,R,truck,15711,96.42857142857142,0.2,l
33046,1321.84,R,car,15706,50.0,1.0,r
33047,1321.88,L,car,15709,90.0,0.88,m
33067,1322.68,L,car,15701,103.84615384615384,0.84,r
33093,1323.72,R,car,15727,84.375,2.36,l
33144,1325.76,L,car,15756,96.42857142857142,2.04,l
33184,1327.36,L,truck,15757,84.375,4.68,r
33192,1327.68,L,car,15747,112.5,5.8,m
33202,1328.08,L,car,15780,84.375,2.32,l
33210,1328.4,R,truck,15788,75.0,1.04,r
33236,1329.44,R,truck,15806,103.84615384615384,1.36,l
33245,1329.8,L,car,15799,96.42857142857142,2.12,m
33285,1331.4,R,bus,15829,75.0,1.6,m
33289,1331.56,R,car,15850,96.42857142857142,2.12,l
33291,1331.64,L,car,15826,103.84615384615384,0.24,m
33294,1331.76,L,car,15835,96.42857142857142,0.2,l
33297,1331.88,L,truck,15851,75.0,3.48,r
33308,1332.32,R,truck,15876,270.0,0.44,r
33310,1332.4,L,truck,15867,90.0,0.08,r
33315,1332.6,L,car,15848,96.42857142857142,0.96,m
33317,1332.68,R,car,15861,96.42857142857142,0.92,l
33327,1333.08,L,car,15860,90.0,0.4,l
33340,1333.6,L,truck,15836,79.41176470588235,1.0,m
33348,1333.92,R,car,15890,112.5,0.32,m
33360,1334.4,R,truck,15894,90.0,1.32,l
33361,1334.44,L,truck,15901,96.42857142857142,2.04,r
33367,1334.68,L,car,15886,90.0,0.28,l
33373,1334.92,L,car,15855,79.41176470588235,1.0,m
33381,1335.24,L,car,15866,79.41176470588235,0.56,l
33382,1335.28,R,car,15905,96.42857142857142,0.36,m
33382,1335.28,L,car,15916,122.72727272727273,0.04,l
33422,1336.88,L,car,15920,79.41176470588235,1.6,l
33425,1337.0,R,car,15933,96.42857142857142,1.72,m
33431,1337.24,R,car,15934,90.0,0.36,l
33432,1337.28,R,truck,15931,75.0,2.84,r
33443,1337.72,L,car,15926,79.41176470588235,0.48,l
33473,1338.92,R,car,15946,75.0,1.64,r
33492,1339.68,R,car,15954,90.0,1.96,l
33494,1339.76,R,car,15960,103.84615384615384,2.76,m
33499,1339.96,L,car,15955,84.375,0.28,l
33502,1340.08,L,truck,15927,58.69565217391304,1.16,r
33527,1341.08,R,truck,15974,96.42857142857142,1.12,l
33532,1341.28,L,car,15963,96.42857142857142,1.52,m
33545,1341.8,L,car,15975,90.0,0.72,l
33562,1342.48,R,car,15996,84.375,2.4,r
33562,1342.48,R,car,15998,96.42857142857142,0.68,l
33562,1342.48,R,truck,16005,90.0,0.0,r
33571,1342.84,R,bus,15997,67.5,1.56,m
33608,1344.32,L,car,16009,90.0,1.84,l
33613,1344.52,L,truck,15948,84.375,2.04,r
33629,1345.16,R,car,16024,103.84615384615384,0.84,l
33643,1345.72,L,car,16032,84.375,0.56,l
33646,1345.84,L,car,16040,112.5,3.0,m
33667,1346.68,R,car,16042,103.84615384615384,0.96,l
33673,1346.92,L,bus,16031,75.0,2.4,r
33681,1347.24,L,car,16036,103.84615384615384,1.4,m
33708,1348.32,L,car,16051,84.375,1.64,l
33751,1350.04,R,car,16064,90.0,1.72,l
33771,1350.84,L,car,16063,90.0,3.6,m
33799,1351.96,R,car,16079,103.84615384615384,1.92,l
33800,1352.0,L,car,16077,90.0,0.04,l
33817,1352.68,L,truck,16095,71.05263157894737,1.84,m
33824,1352.96,R,truck,16094,135.0,6.04,r
33874,1354.96,L,car,16126,84.375,2.96,l
33898,1355.92,R,car,16139,90.0,0.96,l
33905,1356.2,L,car,16134,90.0,3.52,m
33924,1356.96,L,truck,16146,96.42857142857142,4.0,r
33945,1357.8,L,car,16153,103.84615384615384,0.84,r
33951,1358.04,L,car,16159,90.0,2.12,l
33955,1358.2,L,car,16127,75.0,2.0,m
33985,1359.4,L,car,16164,96.42857142857142,1.2,m
33988,1359.52,R,truck,16197,96.42857142857142,1.48,l
33999,1359.96,R,truck,16203,67.5,2.16,r
34007,1360.28,L,car,16202,96.42857142857142,0.76,l
34029,1361.16,L,truck,16135,75.0,1.76,m
34067,1362.68,R,bus,16240,71.05263157894737,1.52,m
34070,1362.8,L,car,16232,90.0,2.52,l
34102,1364.08,L,car,16261,79.41176470588235,1.28,l
34108,1364.32,L,truck,16178,71.05263157894737,4.36,r
34113,1364.52,L,bus,16277,56.25,0.2,r
34113,1364.52,R,car,16297,1350.0,0.44,l
34138,1365.52,L,car,16288,75.0,1.0,l
34160,1366.4,L,car,16296,75.0,0.88,l
34177,1367.08,L,car,16255,103.84615384615384,0.68,l
34179,1367.16,L,bus,16287,168.75,2.64,r
34180,1367.2,L,bus,16308,64.28571428571429,0.04,r
34182,1367.28,L,truck,16339,225.0,4.6,m
34193,1367.72,R,truck,16333,84.375,0.64,l
34229,1369.16,R,car,16346,79.41176470588235,1.44,l
34244,1369.76,L,truck,16328,79.41176470588235,2.48,m
34252,1370.08,R,truck,16345,71.05263157894737,2.88,r
34253,1370.12,R,car,16355,79.41176470588235,0.36,m
34256,1370.24,R,truck,16379,90.0,1.08,l
34272,1370.88,R,car,16364,43.54838709677419,0.76,m
34281,1371.24,L,car,16380,79.41176470588235,1.0,l
