frame_index,time,road,vehicle_class,vehicle_id,speed,interval_time,lane
13848,553.92,L,car,7172,90.0,4.28,l
13869,554.76,L,car,7161,90.0,4.24,m
13934,557.36,L,car,7187,90.0,3.44,l
13979,559.16,L,car,7218,1350.0,1.8,l
14004,560.16,R,bus,7216,79.41176470588235,9.76,r
14005,560.2,L,truck,7203,103.84615384615384,5.44,m
14020,560.8,R,car,7225,135.0,1.64,l
14085,563.4,L,car,7184,61.36363636363637,3.2,m
14148,565.92,L,car,7240,79.41176470588235,2.52,m
14157,566.28,L,car,7310,103.84615384615384,5.48,l
14191,567.64,L,car,7295,75.0,1.72,m
14204,568.16,L,car,7282,84.375,8.0,r
14209,568.36,L,car,7328,90.0,2.08,l
14263,570.52,L,car,7305,71.05263157894737,2.88,m
14286,571.44,L,truck,7373,71.05263157894737,3.28,r
14288,571.52,L,car,7319,75.0,3.16,l
14314,572.56,L,car,7391,84.375,2.04,m
14326,573.04,L,car,7419,75.0,1.52,l
14343,573.72,L,car,7413,90.0,1.16,m
14346,573.84,L,car,7421,75.0,2.4,r
14366,574.64,L,truck,7404,71.05263157894737,0.8,r
14374,574.96,L,bus,7431,51.92307692307692,0.32,r
14376,575.04,L,car,7466,75.0,2.0,l
14380,575.2,L,car,7335,84.375,1.48,m
14410,576.4,L,car,7454,79.41176470588235,1.2,m
14419,576.76,L,car,7475,71.05263157894737,1.72,l
14461,578.44,L,car,7553,675.0,1.68,l
14468,578.72,L,car,7534,61.36363636363637,0.28,l
14483,579.32,L,car,7539,56.25,0.6,l
14491,579.64,L,truck,7565,675.0,0.32,l
14510,580.4,R,truck,7565,75.0,5.44,r
14514,580.56,L,car,7549,67.5,0.92,l
14529,581.16,R,car,7589,79.41176470588235,4.76,m
14535,581.4,L,car,7572,79.41176470588235,0.24,m
14538,581.52,L,car,7607,122.72727272727273,0.96,l
14539,581.56,L,car,7543,67.5,0.04,l
14553,582.12,L,car,7563,79.41176470588235,1.72,r
14557,582.28,L,car,7525,79.41176470588235,0.88,m
14559,582.36,L,car,7575,64.28571428571429,0.8,l
14575,583.0,L,car,7622,75.0,0.88,r
14604,584.16,L,car,7659,79.41176470588235,1.8,l
14612,584.48,L,car,7586,75.0,1.48,r
14642,585.68,L,car,7643,90.0,1.2,r
14676,587.04,L,car,7623,90.0,4.76,m
14677,587.08,L,car,7626,79.41176470588235,2.92,l
14705,588.2,L,car,7705,90.0,1.12,l
14707,588.28,R,car,7720,1350.0,1.24,m
14729,589.16,L,car,7691,150.0,0.88,m
14748,589.92,L,truck,7710,79.41176470588235,4.24,r
14750,590.0,L,truck,7743,450.0,0.08,r
14795,591.8,L,car,7757,90.0,3.6,l
14870,594.8,R,truck,7790,96.42857142857142,4.8,r
14893,595.72,R,car,7807,103.84615384615384,6.56,m
14901,596.04,L,car,7814,90.0,4.24,l
14932,597.28,L,car,7773,79.41176470588235,1.56,m
14947,597.88,L,car,7830,90.0,1.84,l
14965,598.6,L,car,7815,79.41176470588235,1.32,m
14967,598.68,L,car,7855,96.42857142857142,0.8,l
14976,599.04,R,car,7863,96.42857142857142,0.44,m
15020,600.8,R,car,7884,103.84615384615384,1.76,m
15055,602.2,L,car,7908,150.0,3.52,l
15061,602.44,R,car,7919,96.42857142857142,1.64,m
15077,603.08,L,car,7858,84.375,0.64,m
15108,604.32,R,car,7943,112.5,2.12,l
15119,604.76,L,car,7938,90.0,9.96,r
15129,605.16,L,car,7940,96.42857142857142,2.08,m
15135,605.4,L,car,7917,96.42857142857142,1.08,l
15157,606.28,L,car,7948,67.5,1.52,r
15164,606.56,L,car,7853,96.42857142857142,1.4,m
15192,607.68,L,car,8023,675.0,2.28,l
15223,608.92,L,truck,7960,64.28571428571429,2.64,r
15239,609.56,L,car,8018,96.42857142857142,1.88,l
15256,610.24,L,truck,8048,450.0,0.68,l
15269,610.76,R,truck,8048,112.5,1.84,r
15280,611.2,L,car,8014,90.0,0.96,l
15296,611.84,R,car,8058,112.5,0.64,l
15304,612.16,R,car,8071,90.0,5.6,m
15334,613.36,L,truck,8041,75.0,2.6,r
15340,613.6,R,car,8089,103.84615384615384,1.44,m
15347,613.88,L,car,8096,103.84615384615384,2.04,l
15370,614.8,R,car,8107,103.84615384615384,1.2,m
15399,615.96,L,car,8082,64.28571428571429,1.16,m
15476,619.04,L,truck,8100,79.41176470588235,5.68,r
15525,621.0,R,car,8160,84.375,5.04,m
15589,623.56,R,car,8184,75.0,2.56,m
15611,624.44,L,car,8207,112.5,0.88,m
15616,624.64,R,car,8209,96.42857142857142,0.2,m
15665,626.6,L,truck,8197,90.0,1.96,m
15718,628.72,L,truck,8200,84.375,2.12,m
15728,629.12,R,bus,8279,135.0,10.08,r
15735,629.4,L,car,8322,103.84615384615384,15.52,l
15753,630.12,R,car,8316,84.375,1.4,m
15771,630.84,L,car,8266,90.0,1.44,l
15786,631.44,L,car,8354,84.375,0.6,l
15813,632.52,L,car,8366,90.0,1.08,l
15825,633.0,R,car,8364,90.0,0.48,l
15830,633.2,R,truck,8369,90.0,4.08,r
15859,634.36,L,car,8367,112.5,4.24,m
15919,636.76,L,car,8341,67.5,3.56,r
16030,641.2,L,car,8460,1350.0,8.2,l
16065,642.6,L,car,8424,122.72727272727273,8.24,m
16066,642.64,L,car,8428,67.5,5.88,r
16091,643.64,R,bus,8475,168.75,1.0,r
16237,649.48,L,bus,8515,675.0,8.28,l
16251,650.04,R,car,8514,122.72727272727273,0.56,l
16253,650.12,R,bus,8515,96.42857142857142,6.48,r
16306,652.24,R,bus,8531,112.5,2.12,r
16317,652.68,L,car,8513,56.25,0.44,r
16346,653.84,R,truck,8543,71.05263157894737,1.16,r
16470,658.8,R,car,8597,90.0,16.2,m
16526,661.04,L,car,8639,192.85714285714283,11.0,l
16570,662.8,L,car,8667,337.5,4.0,m
16591,663.64,R,car,8666,103.84615384615384,0.84,m
16607,664.28,R,car,8674,112.5,0.64,m
16610,664.4,R,car,8671,103.84615384615384,3.36,l
16666,666.64,L,car,8704,96.42857142857142,2.24,l
16751,670.04,L,car,8727,96.42857142857142,3.4,l
16824,672.96,L,car,8764,103.84615384615384,2.92,l
16953,678.12,L,truck,8797,67.5,13.84,m
16999,679.96,L,car,8843,168.75,26.12,r
17006,680.24,L,truck,8804,61.36363636363637,0.28,r
17010,680.4,L,car,8840,1350.0,7.44,l
17020,680.8,R,car,8859,450.0,0.4,l
17071,682.84,L,car,8873,84.375,2.04,l
17241,689.64,L,truck,8910,84.375,11.52,m
17242,689.68,L,truck,8936,1350.0,6.84,l
17258,690.32,R,truck,8936,103.84615384615384,10.08,r
17297,691.88,R,car,8942,71.05263157894737,1.56,r
17363,694.52,L,car,8987,96.42857142857142,4.84,l
17400,696.0,L,car,8995,103.84615384615384,4.12,r
17408,696.32,L,car,8983,96.42857142857142,6.68,m
17467,698.68,L,car,8975,90.0,2.36,m
17472,698.88,L,car,9027,112.5,4.36,l
17513,700.52,L,truck,9041,96.42857142857142,1.84,m
17537,701.48,R,truck,9061,28.72340425531915,5.48,r
17559,702.36,L,truck,9065,71.05263157894737,0.88,r
17569,702.76,L,car,9105,71.05263157894737,0.4,r
17578,703.12,L,car,8985,90.0,4.24,l
17600,704.0,L,car,9128,84.375,0.88,l
17626,705.04,L,car,9106,103.84615384615384,4.52,m
17630,705.2,R,car,9134,64.28571428571429,2.44,r
17649,705.96,L,car,9125,103.84615384615384,0.92,m
17663,706.52,L,car,9143,84.375,2.52,l
17665,706.6,L,car,9115,150.0,0.08,l
17688,707.52,L,car,9149,84.375,0.92,l
17711,708.44,L,bus,9171,1350.0,0.92,l
17735,709.4,L,car,9147,103.84615384615384,3.44,m
17809,712.36,R,truck,9187,103.84615384615384,7.16,r
17862,714.48,L,car,9204,135.0,5.08,m
17864,714.56,L,car,9211,96.42857142857142,6.12,l
17946,717.84,L,bus,9260,96.42857142857142,5.48,r
18053,722.12,L,truck,9279,84.375,4.28,r
18132,725.28,R,truck,9322,122.72727272727273,3.16,r
18136,725.44,R,bus,9319,84.375,10.96,m
18140,725.6,R,truck,9322,675.0,0.32,r
18193,727.72,L,bus,9334,1350.0,13.16,l
18196,727.84,L,bus,9334,1350.0,0.12,l
18249,729.96,R,bus,9347,84.375,4.36,r
18330,733.2,L,truck,9388,1350.0,3.24,r
18419,736.76,R,car,9398,103.84615384615384,11.32,m
18470,738.8,L,car,9392,90.0,5.6,r
18487,739.48,L,car,9429,112.5,11.64,l
18523,740.92,R,bus,9448,168.75,2.12,r
18555,742.2,L,truck,9435,84.375,5.44,m
18587,743.48,L,car,9492,103.84615384615384,1.28,m
18593,743.72,L,car,9518,168.75,4.24,l
18597,743.88,L,car,9513,112.5,2.96,r
18632,745.28,L,car,9514,90.0,1.8,m
18633,745.32,L,car,9530,450.0,1.6,l
18642,745.68,R,truck,9548,337.5,0.36,l
18650,746.0,L,car,9507,90.0,0.72,m
18664,746.56,L,car,9544,96.42857142857142,0.88,l
18674,746.96,R,car,9550,112.5,0.96,m
18715,748.6,L,truck,9539,75.0,4.72,r
18722,748.88,R,car,9571,112.5,1.92,m
18739,749.56,R,car,9574,122.72727272727273,3.0,l
18833,753.32,L,car,9589,79.41176470588235,4.44,m
18868,754.72,L,truck,9603,67.5,1.4,m
18924,756.96,R,car,9676,135.0,7.4,l
18925,757.0,R,truck,9657,37.5,8.4,r
18926,757.04,L,car,9628,84.375,0.08,l
18967,758.68,L,car,9703,71.05263157894737,1.64,l
19024,760.96,L,car,9788,1350.0,2.28,l
19054,762.16,L,car,9794,67.5,1.2,l
19067,762.68,R,truck,9792,84.375,5.68,r
19085,763.4,L,car,9731,84.375,1.24,l
19132,765.28,L,car,9871,84.375,1.88,l
19139,765.56,L,car,9753,67.5,2.88,r
19151,766.04,L,car,9845,75.0,11.32,m
19180,767.2,R,car,9902,122.72727272727273,1.16,m
19180,767.2,L,car,9912,79.41176470588235,1.92,l
19182,767.28,L,car,9860,79.41176470588235,0.08,m
19194,767.76,L,car,9835,71.05263157894737,2.2,r
19202,768.08,L,car,9905,79.41176470588235,0.88,l
19204,768.16,L,car,9799,34.61538461538461,0.4,r
19210,768.4,L,car,9740,84.375,0.24,r
19210,768.4,L,car,9921,84.375,0.0,r
19229,769.16,L,truck,9880,67.5,1.88,m
19235,769.4,R,car,9925,71.05263157894737,1.0,r
19243,769.72,L,car,9935,90.0,1.64,l
19260,770.4,L,truck,9898,79.41176470588235,1.0,r
19296,771.84,R,bus,9951,64.28571428571429,1.44,r
19297,771.88,L,car,9878,75.0,2.72,m
19332,773.28,L,car,9980,84.375,3.56,l
19366,774.64,R,car,9998,96.42857142857142,2.76,m
19386,775.44,L,car,10014,75.0,2.16,l
19413,776.52,L,truck,10004,79.41176470588235,1.88,m
19428,777.12,L,car,10054,84.375,1.68,l
19462,778.48,L,car,10041,90.0,1.96,m
19475,779.0,L,car,10029,67.5,7.16,r
19482,779.28,L,car,10126,675.0,2.16,l
19494,779.76,L,car,10047,79.41176470588235,1.28,m
19532,781.28,L,car,10130,79.41176470588235,1.52,m
19544,781.76,L,car,10131,90.0,2.48,l
19556,782.24,L,car,10169,90.0,0.96,m
19566,782.64,L,truck,10173,84.375,3.64,r
19582,783.28,L,car,10103,75.0,1.04,m
19595,783.8,L,car,10165,75.0,0.52,m
19613,784.52,R,car,10198,64.28571428571429,1.88,r
19638,785.52,L,car,10082,71.05263157894737,1.72,m
19660,786.4,R,car,10224,71.05263157894737,1.88,r
19677,787.08,L,car,10200,75.0,1.56,m
19692,787.68,L,truck,10263,84.375,1.28,r
19700,788.0,L,car,10264,79.41176470588235,0.92,m
19702,788.08,L,car,10243,71.05263157894737,6.32,l
19717,788.68,L,car,10325,84.375,0.68,m
19724,788.96,R,truck,10326,61.36363636363637,1.28,r
19746,789.84,L,car,10262,75.0,1.16,m
19747,789.88,L,car,10352,112.5,0.04,m
19756,790.24,L,car,10282,103.84615384615384,1.28,r
19775,791.0,L,car,10412,450.0,2.92,l
19781,791.24,L,car,10416,225.0,1.36,m
19810,792.4,L,car,10414,79.41176470588235,1.4,l
19831,793.24,L,car,10304,79.41176470588235,2.0,m
19845,793.8,R,car,10430,64.28571428571429,1.4,l
19862,794.48,R,car,10441,64.28571428571429,1.24,m
19877,795.08,L,car,10413,84.375,0.6,m
19878,795.12,L,car,10463,84.375,1.32,l
19880,795.2,L,car,10435,96.42857142857142,0.08,l
19919,796.76,L,car,10439,84.375,6.52,r
19921,796.84,R,truck,10480,64.28571428571429,0.08,r
19947,797.88,L,car,10458,79.41176470588235,2.8,m
19948,797.92,L,car,10464,84.375,2.72,l
19974,798.96,R,car,10521,67.5,2.12,r
19983,799.32,L,car,10466,79.41176470588235,0.36,r
19985,799.4,L,car,10491,84.375,1.52,m
20010,800.4,R,car,10543,75.0,1.0,m
20015,800.6,L,car,10485,84.375,0.2,m
20040,801.6,R,truck,10560,71.05263157894737,2.28,r
20063,802.52,L,car,10586,96.42857142857142,4.6,l
20067,802.68,R,car,10571,79.41176470588235,2.08,m
20093,803.72,R,car,10590,84.375,1.04,m
20095,803.8,L,car,10537,84.375,0.08,m
20120,804.8,R,car,10597,90.0,2.28,l
20122,804.88,L,car,10555,84.375,1.08,m
20164,806.56,R,truck,10596,79.41176470588235,1.68,m
20213,808.52,L,car,10689,90.0,3.72,l
20222,808.88,R,car,10691,79.41176470588235,7.28,r
20231,809.24,L,car,10654,79.41176470588235,0.36,r
20239,809.56,L,car,10714,79.41176470588235,1.04,l
20274,810.96,L,car,10648,71.05263157894737,1.72,r
20275,811.0,R,car,10736,90.0,4.44,m
20287,811.48,L,car,10656,71.05263157894737,0.48,m
20302,812.08,L,car,10706,84.375,2.52,l
20353,814.12,L,car,10780,90.0,2.04,l
20364,814.56,L,car,10792,150.0,3.08,m
20440,817.6,R,car,10809,58.69565217391304,6.64,r
20510,820.4,R,car,10852,90.0,6.28,l
20551,822.04,L,car,10878,79.41176470588235,1.64,l
20570,822.8,R,car,10911,112.5,8.24,m
20591,823.64,L,car,10837,79.41176470588235,0.84,m
20617,824.68,L,car,10961,675.0,2.64,l
20628,825.12,L,car,10880,96.42857142857142,7.52,r
20651,826.04,L,car,10954,84.375,1.36,l
20667,826.68,L,car,10865,75.0,3.04,m
20687,827.48,L,car,10985,84.375,2.36,r
20697,827.88,R,truck,10996,56.25,0.4,r
20714,828.56,L,car,10861,61.36363636363637,0.68,r
20727,829.08,L,car,11040,84.375,2.4,m
20740,829.6,L,car,11073,67.5,3.56,l
20749,829.96,L,car,11057,84.375,0.88,m
20775,831.0,L,car,11100,75.0,1.04,m
20786,831.44,L,truck,11116,42.1875,2.88,r
20787,831.48,L,car,11122,75.0,1.88,l
20811,832.44,L,car,11038,79.41176470588235,1.44,m
20820,832.8,L,car,10861,192.85714285714283,1.36,r
20842,833.68,L,car,11146,75.0,2.2,l
20844,833.76,L,car,11163,84.375,1.32,m
20880,835.2,L,car,11174,79.41176470588235,1.52,l
20937,837.48,L,car,11206,1350.0,2.28,l
20976,839.04,L,truck,11157,67.5,6.24,r
21047,841.88,L,car,11224,84.375,4.4,l
21127,845.08,L,car,11246,90.0,3.2,l
21134,845.36,L,car,11231,90.0,6.32,r
21159,846.36,L,car,11288,1350.0,1.28,l
21175,847.0,R,car,11288,103.84615384615384,0.64,l
21184,847.36,L,car,11297,1350.0,0.36,l
21210,848.4,L,truck,11252,71.05263157894737,3.04,r
21284,851.36,L,truck,11283,64.28571428571429,2.96,r
21342,853.68,L,car,11326,90.0,2.32,r
21346,853.84,L,car,11340,75.0,6.48,l
21363,854.52,L,truck,11355,675.0,0.68,l
21372,854.88,L,truck,11337,71.05263157894737,21.12,m
21375,855.0,L,car,11363,71.05263157894737,0.48,l
21378,855.12,R,truck,11355,112.5,1.44,r
21408,856.32,L,car,11333,90.0,1.44,m
21421,856.84,R,truck,11379,61.36363636363637,1.72,r
21460,858.4,L,truck,11353,56.25,2.08,m
21504,860.16,L,car,11400,71.05263157894737,1.76,m
21518,860.72,R,car,11449,96.42857142857142,0.56,m
21522,860.88,L,car,11460,96.42857142857142,5.88,l
21558,862.32,R,car,11470,90.0,1.6,m
21563,862.52,L,truck,11441,58.69565217391304,5.68,r
21570,862.8,L,car,11405,84.375,0.48,m
21576,863.04,L,car,11478,96.42857142857142,2.16,l
21616,864.64,R,truck,11498,75.0,2.12,r
21629,865.16,L,truck,11430,54.0,0.52,r
21640,865.6,R,car,11515,112.5,2.56,l
21661,866.44,L,car,11528,103.84615384615384,3.64,m
21695,867.8,L,truck,11526,84.375,1.36,m
21718,868.72,L,car,11580,225.0,3.12,l
21807,872.28,L,car,11610,1350.0,3.56,l
21824,872.96,L,car,11611,1350.0,0.68,l
21836,873.44,R,truck,11619,450.0,0.48,l
21868,874.72,L,car,11628,135.0,1.28,l
22076,883.04,R,truck,11678,96.42857142857142,17.88,r
22118,884.72,L,car,11696,96.42857142857142,10.0,l
22239,889.56,L,car,11744,84.375,21.76,m
22302,892.08,L,car,11792,675.0,7.36,l
22449,897.96,L,car,11854,122.72727272727273,5.88,l
22465,898.6,L,truck,11859,1350.0,0.64,l
22467,898.68,R,car,11860,135.0,0.08,l
22471,898.84,R,truck,11868,103.84615384615384,0.16,l
22486,899.44,R,truck,11859,75.0,16.4,r
22515,900.6,R,car,11885,122.72727272727273,1.76,l
22517,900.68,R,car,11885,1350.0,0.08,l
22519,900.76,R,car,11885,1350.0,0.08,l
22529,901.16,R,car,11897,96.42857142857142,11.6,m
22547,901.88,L,car,11916,90.0,1.12,l
22563,902.52,R,car,11928,96.42857142857142,1.36,m
22575,903.0,L,car,11958,1350.0,1.12,l
22580,903.2,L,car,11866,61.36363636363637,0.68,m
22593,903.72,L,car,11902,84.375,0.72,l
22630,905.2,L,car,11972,84.375,1.48,l
22645,905.8,L,truck,11898,56.25,6.36,r
22652,906.08,R,car,11989,112.5,2.88,m
22664,906.56,L,car,11961,84.375,0.48,m
22669,906.76,L,car,12002,79.41176470588235,1.56,l
22681,907.24,R,car,12012,96.42857142857142,0.68,m
22716,908.64,L,car,11998,103.84615384615384,1.4,m
22745,909.8,L,car,12047,96.42857142857142,3.04,l
22746,909.84,L,truck,11935,51.92307692307692,4.04,r
22747,909.88,R,truck,11898,103.84615384615384,1.24,m
22748,909.92,R,bus,12049,103.84615384615384,0.08,r
22762,910.48,L,car,12027,84.375,0.6,m
22770,910.8,L,car,11992,90.0,1.0,l
22853,914.12,L,car,12063,84.375,3.64,m
22915,916.6,L,car,12040,58.69565217391304,6.68,r
22991,919.64,L,car,12175,112.5,8.84,l
22992,919.68,L,car,12179,96.42857142857142,5.56,m
23008,920.32,L,bus,12162,84.375,3.72,r
23009,920.36,R,car,12180,150.0,0.72,l
23023,920.92,L,car,12146,84.375,1.24,m
23029,921.16,L,car,12121,75.0,0.8,l
23038,921.52,R,car,12196,96.42857142857142,0.6,m
23052,922.08,L,car,12191,79.41176470588235,0.56,m
23095,923.8,L,car,12211,75.0,2.64,l
23130,925.2,L,car,12176,79.41176470588235,3.12,m
23261,930.44,R,car,12257,90.0,10.12,r
23268,930.72,L,car,12268,112.5,6.92,l
23378,935.12,L,truck,12275,64.28571428571429,9.92,m
23383,935.32,L,car,12335,84.375,4.6,l
23397,935.88,L,bus,12358,168.75,5.44,r
23401,936.04,L,car,12336,84.375,0.72,l
23446,937.84,L,car,12373,135.0,1.8,l
23450,938.0,L,car,12299,71.05263157894737,2.12,r
23472,938.88,L,car,12414,192.85714285714283,1.04,l
23474,938.96,L,car,12414,1350.0,0.08,l
23485,939.4,L,car,12415,96.42857142857142,1.4,r
23516,940.64,L,truck,12345,75.0,5.52,m
23554,942.16,L,car,12435,79.41176470588235,1.52,m
23570,942.8,L,car,12366,84.375,3.4,r
23585,943.4,L,car,12397,90.0,4.44,l
23585,943.4,R,car,12493,112.5,1.24,m
23616,944.64,L,car,12475,79.41176470588235,1.24,l
23641,945.64,L,car,12515,96.42857142857142,2.24,m
23661,946.44,L,car,12527,84.375,3.64,r
23673,946.92,L,car,12498,84.375,1.28,m
23677,947.08,L,car,12554,675.0,0.64,r
23695,947.8,L,car,12548,96.42857142857142,3.16,l
23707,948.28,L,car,12556,1350.0,0.48,l
23717,948.68,R,car,12556,150.0,0.4,l
23738,949.52,R,car,12580,225.0,2.6,m
23843,953.72,L,car,12659,103.84615384615384,6.64,r
23844,953.76,L,truck,12584,90.0,4.24,m
23848,953.92,L,truck,12584,1350.0,0.2,r
23862,954.48,R,truck,12641,90.0,0.56,r
23873,954.92,L,car,12676,84.375,6.24,l
23890,955.6,R,car,12691,96.42857142857142,1.84,m
23901,956.04,L,car,12598,90.0,1.56,r
23925,957.0,L,car,12661,96.42857142857142,0.96,r
23927,957.08,L,car,12708,90.0,2.16,l
23989,959.56,L,car,12722,96.42857142857142,3.96,m
23997,959.88,R,car,12758,122.72727272727273,0.32,m
24000,960.0,L,car,12755,84.375,2.92,l
24002,960.08,R,car,12756,103.84615384615384,0.08,l
24018,960.72,L,truck,12707,67.5,0.84,m
24020,960.8,R,car,12795,337.5,0.08,m
24030,961.2,R,car,12770,61.36363636363637,4.2,r
24046,961.84,R,car,12798,112.5,1.04,m
24068,962.72,L,car,12730,84.375,0.88,m
24071,962.84,L,car,12814,90.0,2.76,l
24073,962.92,R,car,12819,112.5,0.2,m
24099,963.96,L,car,12757,79.41176470588235,1.04,m
24120,964.8,L,car,12797,84.375,0.84,m
24133,965.32,L,car,12851,75.0,2.48,l
24133,965.32,L,truck,12859,1350.0,0.0,l
24140,965.6,R,car,12862,122.72727272727273,0.8,m
24145,965.8,R,truck,12859,450.0,4.6,r
24171,966.84,L,car,12768,79.41176470588235,1.52,l
24185,967.4,L,car,12736,71.05263157894737,1.6,r
24192,967.68,L,truck,12842,79.41176470588235,2.08,m
24241,969.64,L,bus,12932,192.85714285714283,1.96,m
24258,970.32,L,car,12936,84.375,3.48,l
24262,970.48,L,truck,12871,34.61538461538461,3.08,r
24290,971.6,L,car,12939,84.375,1.28,l
24292,971.68,L,car,12893,79.41176470588235,2.04,m
24331,973.24,L,car,12883,75.0,1.56,m
24362,974.48,L,car,12985,79.41176470588235,1.24,m
24365,974.6,L,car,13006,112.5,3.0,l
24379,975.16,L,car,12937,79.41176470588235,0.68,m
24380,975.2,L,truck,13036,122.72727272727273,0.04,m
24381,975.24,L,car,12971,37.5,0.04,m
24411,976.44,L,truck,12958,58.69565217391304,5.96,r
24419,976.76,L,car,12921,79.41176470588235,1.52,m
24440,977.6,R,car,13072,122.72727272727273,3.0,l
24461,978.44,L,car,13003,84.375,1.68,m
24466,978.64,L,car,13118,192.85714285714283,1.04,l
24477,979.08,L,truck,13012,79.41176470588235,2.64,r
24486,979.44,L,car,13043,84.375,1.0,m
24510,980.4,L,car,13044,84.375,0.96,m
24516,980.64,R,car,13135,112.5,0.24,m
24519,980.76,L,car,13152,225.0,0.12,m
24568,982.72,L,car,13186,79.41176470588235,4.08,l
24570,982.8,R,car,13170,96.42857142857142,2.04,m
24577,983.08,L,car,13162,84.375,0.28,m
24585,983.4,L,bus,13192,1350.0,0.68,l
24602,984.08,R,bus,13192,84.375,5.0,r
24612,984.48,L,car,13113,84.375,0.4,r
24636,985.44,R,car,13230,103.84615384615384,2.36,m
24640,985.6,L,car,13219,90.0,0.16,m
24645,985.8,L,car,13123,75.0,2.4,l
24679,987.16,L,car,13215,84.375,1.56,m
24688,987.52,L,car,13252,79.41176470588235,1.72,l
24691,987.64,R,car,13256,112.5,0.48,m
24712,988.48,L,truck,13202,67.5,4.0,r
24735,989.4,R,car,13291,90.0,1.76,m
24767,990.68,L,car,13286,103.84615384615384,3.16,l
24792,991.68,R,car,13352,103.84615384615384,3.2,r
24819,992.76,L,truck,13319,64.28571428571429,1.08,r
24838,993.52,L,car,13260,79.41176470588235,4.12,m
24843,993.72,R,car,13387,90.0,0.96,r
24845,993.8,L,car,13386,84.375,3.12,l
24847,993.88,R,car,13380,84.375,0.08,l
24853,994.12,R,car,13403,96.42857142857142,0.6,m
24894,995.76,L,car,13465,96.42857142857142,1.88,l
24895,995.8,R,car,13451,96.42857142857142,1.68,m
24897,995.88,L,car,13432,79.41176470588235,0.08,m
24912,996.48,L,truck,13347,79.41176470588235,2.76,r
24924,996.96,L,car,13421,84.375,1.08,m
24938,997.52,L,car,13478,96.42857142857142,0.56,m
24955,998.2,L,car,13405,75.0,0.68,m
24975,999.0,L,car,13429,79.41176470588235,0.8,m
24986,999.44,R,car,13552,90.0,0.44,m
24999,999.96,L,car,13578,675.0,4.2,l
25009,1000.36,L,car,13571,67.5,0.92,m
25012,1000.48,L,car,13435,84.375,0.52,l
25027,1001.08,L,car,13589,71.05263157894737,0.6,l
25045,1001.8,R,car,13576,58.69565217391304,5.32,r
25073,1002.92,L,truck,13584,84.375,1.12,r
25085,1003.4,L,car,13541,71.05263157894737,3.04,m
25085,1003.4,L,car,13644,90.0,2.32,l
25128,1005.12,L,car,13575,79.41176470588235,2.2,r
25134,1005.36,L,car,13573,79.41176470588235,1.96,m
25142,1005.68,L,car,13709,96.42857142857142,2.28,l
25145,1005.8,L,car,13715,96.42857142857142,0.68,r
25161,1006.44,L,car,13713,84.375,1.08,m
25167,1006.68,L,car,13679,90.0,1.0,l
25240,1009.6,R,truck,13761,71.05263157894737,3.8,r
25265,1010.6,L,car,13787,84.375,3.92,l
25268,1010.72,L,car,13716,84.375,4.28,m
25292,1011.68,R,truck,13788,75.0,0.96,m
25294,1011.76,L,car,13797,79.41176470588235,1.16,l
25310,1012.4,R,car,13795,112.5,0.64,l
25319,1012.76,L,truck,13780,84.375,3.16,r
25350,1014.0,L,car,13782,90.0,2.32,m
25406,1016.24,L,car,13826,90.0,2.24,m
25408,1016.32,L,car,13879,90.0,3.92,l
25446,1017.84,L,car,13809,103.84615384615384,1.6,m
25673,1026.92,L,car,13998,150.0,10.6,l
25676,1027.04,L,truck,13978,64.28571428571429,14.28,r
25686,1027.44,R,car,13996,112.5,9.6,m
25687,1027.48,L,car,13962,90.0,0.04,m
25709,1028.36,R,car,14004,112.5,1.44,l
25786,1031.44,L,car,14092,450.0,3.96,m
25814,1032.56,L,car,14058,96.42857142857142,5.52,r
25824,1032.96,L,truck,14022,75.0,1.52,m
25828,1033.12,L,car,14116,90.0,4.76,l
25855,1034.2,L,car,14123,75.0,1.08,l
25858,1034.32,L,car,14018,79.41176470588235,1.36,m
25877,1035.08,L,car,14109,90.0,0.88,l
25904,1036.16,L,car,14043,71.05263157894737,1.08,l
25956,1038.24,R,bus,14164,122.72727272727273,5.68,r
26027,1041.08,L,car,14199,84.375,4.92,l
26048,1041.92,L,car,14207,96.42857142857142,0.84,l
26064,1042.56,L,car,14224,96.42857142857142,8.24,m
26078,1043.12,L,car,14196,84.375,4.88,r
26112,1044.48,L,car,14205,84.375,1.92,m
26141,1045.64,L,car,14246,90.0,1.16,m
26159,1046.36,L,car,14220,90.0,4.44,l
26172,1046.88,L,truck,14227,39.705882352941174,3.76,r
26202,1048.08,L,car,14239,90.0,2.44,m
26210,1048.4,R,truck,14294,84.375,1.52,r
26230,1049.2,L,car,14310,96.42857142857142,2.84,l
26252,1050.08,L,truck,14242,75.0,2.0,m
26309,1052.36,L,car,14318,84.375,2.28,m
26338,1053.52,L,car,14335,71.05263157894737,4.32,l
26394,1055.76,L,car,14366,84.375,2.24,l
26520,1060.8,L,car,14417,75.0,5.04,l
26523,1060.92,R,truck,14415,450.0,12.52,r
26541,1061.64,L,car,14377,64.28571428571429,0.72,r
26562,1062.48,L,car,14434,79.41176470588235,1.68,l
26581,1063.24,R,bus,14442,67.5,1.6,r
26677,1067.08,L,car,14443,75.0,14.72,m
26687,1067.48,L,car,14491,90.0,5.0,l
26758,1070.32,L,car,14537,90.0,2.84,l
